Depth,True Vertical Depth,Borehole Northing,Borehole Easting,Total Deviation,Total Deviation
50,49.9928,0.5273,0.62841,0.81922,1.63874
51,50.9926,0.54052,0.64416,0.84089,1.64873
52,51.9924,0.55487,0.66127,0.86323,1.6596
53,52.9921,0.56903,0.67814,0.88419,1.66906
54,53.9919,0.58324,0.69508,0.90622,1.67858
55,54.9916,0.59734,0.71188,0.9293,1.68968
56,55.9913,0.61289,0.73041,0.95348,1.70234
57,56.991,0.62927,0.74847,0.97785,1.71487
58,57.9907,0.64605,0.76721,1.00184,1.72784
59,58.9905,0.66151,0.78447,1.02518,1.73777
60,59.9901,0.67777,0.80201,1.05005,1.74991
61,60.9899,0.69412,0.81965,1.07407,1.76028
62,61.9896,0.70737,0.83444,1.09318,1.7638
63,62.9894,0.72112,0.85062,1.1144,1.76918
64,63.9891,0.73412,0.86599,1.13528,1.77383
65,64.9889,0.74741,0.8822,1.15624,1.77847
66,65.9886,0.76118,0.8995,1.17834,1.7847
67,66.9884,0.77474,0.91707,1.19942,1.79056
68,67.9881,0.78857,0.9355,1.22237,1.79768
69,68.9879,0.80231,0.95383,1.24639,1.80613
70,69.9875,0.81955,0.97681,1.27508,1.821
71,70.9872,0.83411,0.99618,1.29808,1.82876
72,71.9867,0.85192,1.01894,1.32657,1.84264
73,72.9862,0.87081,1.04198,1.35795,1.86008
74,73.9858,0.88987,1.06522,1.388,1.87526
75,74.9853,0.90984,1.08913,1.41757,1.89066
76,75.9847,0.93279,1.11484,1.45223,1.91111
77,76.9841,0.9553,1.13843,1.48614,1.93004
78,77.9835,0.98085,1.1646,1.52262,1.95177
79,78.9828,1.00786,1.19226,1.56118,1.97558
80,79.982,1.03543,1.21962,1.59776,1.99758
81,80.9812,1.0644,1.24834,1.6385,2.02293
82,81.9803,1.09201,1.27677,1.68006,2.04866
83,82.9794,1.12079,1.30814,1.72261,2.07495
84,83.9784,1.14917,1.34171,1.76419,2.10071
85,84.9775,1.17662,1.37584,1.80816,2.12744
86,85.9766,1.20046,1.40794,1.85025,2.15136
87,86.9756,1.23078,1.4409,1.89499,2.17777
88,87.9746,1.25912,1.47532,1.93746,2.20225
89,88.9736,1.28675,1.51175,1.9825,2.22783
90,89.9726,1.31203,1.54711,2.02854,2.25394
91,90.9715,1.33777,1.58386,2.07322,2.27799
92,91.9705,1.36491,1.62203,2.1199,2.30367
93,92.9694,1.39079,1.66111,2.16405,2.32734
94,93.9682,1.41777,1.70144,2.21229,2.35361
95,94.9669,1.44423,1.74088,2.26196,2.38084
96,95.9657,1.4703,1.78412,2.3119,2.40776
97,96.9643,1.49852,1.82797,2.36108,2.43461
98,97.963,1.52551,1.87365,2.41335,2.46282
99,98.9616,1.55118,1.91602,2.46521,2.49004
100,99.9601,1.57888,1.96344,2.51951,2.51915
101,100.959,1.60404,2.01275,2.57077,2.54594
102,101.957,1.62703,2.06304,2.62461,2.57347
103,102.955,1.6536,2.11089,2.68147,2.6034
104,103.954,1.68022,2.16222,2.73831,2.63273
105,104.952,1.70617,2.2156,2.79641,2.66269
106,105.95,1.73258,2.27081,2.85342,2.69234
107,106.948,1.75912,2.32545,2.9131,2.72267
108,107.947,1.78193,2.37789,2.97147,2.75121
109,108.945,1.80604,2.4337,3.03062,2.77994
110,109.943,1.83509,2.48625,3.08702,2.80693
111,110.941,1.86517,2.54145,3.14918,2.83735
112,111.939,1.89207,2.59243,3.20945,2.86554
113,112.937,1.92121,2.64495,3.26907,2.89264
114,113.936,1.95119,2.69817,3.32975,2.92019
115,114.934,1.98,2.75146,3.3867,2.94532
116,115.932,2.01043,2.80521,3.44827,2.97271
117,116.93,2.04005,2.85748,3.51098,3.0006
118,117.928,2.07429,2.91544,3.57805,3.03172
119,118.925,2.1068,2.97459,3.64193,3.06091
120,119.923,2.13747,3.0354,3.70926,3.09122
121,120.921,2.16982,3.08426,3.77104,3.11644
122,121.919,2.19644,3.13856,3.83079,3.13956
123,122.917,2.22893,3.19403,3.89172,3.16458
124,123.915,2.25957,3.25798,3.96112,3.19473
125,124.912,2.29015,3.31992,4.03319,3.22653
126,125.91,2.31962,3.3856,4.10401,3.25683
127,126.907,2.35574,3.44828,4.17614,3.28768
128,127.904,2.38651,3.51526,4.24536,3.31708
129,128.902,2.41838,3.58031,4.31642,3.34616
130,129.899,2.44872,3.64099,4.38783,3.37504
131,130.897,2.47839,3.7022,4.45519,3.40039
132,131.895,2.50199,3.76538,4.51784,3.4231
133,132.893,2.52477,3.82506,4.58008,3.44387
134,133.891,2.54734,3.88144,4.64268,3.46459
135,134.888,2.57746,3.94525,4.71257,3.49039
136,135.886,2.61365,4.0099,4.7824,3.51708
137,136.883,2.65027,4.08001,4.86116,3.5486
138,137.879,2.68263,4.14858,4.94036,3.57998
139,138.876,2.71877,4.22049,5.02038,3.61149
140,139.873,2.7514,4.29499,5.1007,3.64276
141,140.87,2.78746,4.36813,5.17761,3.67248
142,141.867,2.81986,4.44261,5.25801,3.70294
143,142.863,2.84833,4.51238,5.33615,3.73139
144,143.86,2.8776,4.58582,5.4139,3.75917
145,144.857,2.90086,4.65763,5.48337,3.78216
146,145.855,2.9277,4.72909,5.55809,3.80714
147,146.852,2.95266,4.79791,5.63366,3.83235
148,147.849,2.98362,4.87058,5.71179,3.85894
149,148.845,3.01673,4.94672,5.78979,3.8864
150,149.842,3.04499,5.02304,5.87007,3.91371
151,150.839,3.07391,5.09591,5.95124,3.94125
152,151.835,3.09894,5.17554,6.03238,3.9684
153,152.832,3.12413,5.25207,6.11101,3.99355
154,153.829,3.14804,5.32929,6.18539,4.01693
155,154.826,3.16827,5.40798,6.26397,4.04142
156,155.823,3.18657,5.47949,6.3387,4.06311
157,156.819,3.20911,5.55821,6.4181,4.0875
158,157.816,3.22941,5.63619,6.49189,4.10934
159,158.813,3.25311,5.71739,6.57376,4.13469
160,159.809,3.27675,5.79473,6.65703,4.16059
161,160.806,3.30069,5.873,6.73697,4.1841
162,161.802,3.32741,5.95239,6.81928,4.20878
163,162.799,3.3541,6.0342,6.89983,4.23338
164,163.795,3.38026,6.11999,6.98712,4.2605
165,164.791,3.40367,6.2015,7.07414,4.28712
166,165.787,3.42634,6.28979,7.16249,4.31421
167,166.783,3.45145,6.37674,7.24643,4.33965
168,167.779,3.47025,6.46434,7.33254,4.36478
169,168.775,3.48941,6.54503,7.4171,4.38869
170,169.771,3.50838,6.62755,7.49887,4.41067
171,170.768,3.52876,6.70833,7.57583,4.43089
172,171.764,3.54952,6.79093,7.65853,4.45291
173,172.761,3.56779,6.87015,7.74133,4.47473
174,173.757,3.58512,6.9509,7.82101,4.49451
175,174.754,3.60131,7.03056,7.89925,4.51323
176,175.751,3.61732,7.1102,7.97356,4.53082
177,176.747,3.63476,7.19313,8.05532,4.55111
178,177.744,3.65249,7.27325,8.13885,4.57217
179,178.74,3.66991,7.357,8.22154,4.59253
180,179.737,3.68709,7.43862,8.29839,4.6107
181,180.733,3.70484,7.52262,8.38106,4.63061
182,181.73,3.72225,7.60185,8.46423,4.65057
183,182.726,3.74092,7.68678,8.54875,4.67105
184,183.722,3.76092,7.77025,8.62847,4.68998
185,184.719,3.78125,7.85173,8.71082,4.70885
186,185.715,3.80261,7.93131,8.79577,4.72891
187,186.711,3.82528,8.01864,8.88433,4.75069
188,187.707,3.84327,8.10817,8.97291,4.77224
189,188.703,3.85573,8.20272,9.059,4.79352
190,189.698,3.86697,8.29768,9.15004,4.81592
191,190.694,3.88695,8.38408,9.24127,4.83818
192,191.69,3.91023,8.47051,9.32949,4.85863
193,192.687,3.93847,8.5473,9.40666,4.87442
194,193.682,3.97112,8.63491,9.49958,4.89691
195,194.678,4.00234,8.72214,9.59659,4.92125
196,195.673,4.03271,8.81542,9.69404,4.94557
197,196.668,4.06069,8.90568,9.78303,4.96662
198,197.664,4.08987,8.99126,9.87343,4.9869
199,198.661,4.1187,9.07042,9.96174,5.00593
200,199.656,4.14948,9.1567,10.053,5.02625
201,200.652,4.18405,9.24232,10.1453,5.04685
202,201.647,4.2225,9.33376,10.2393,5.0694
203,202.643,4.25845,9.42625,10.3385,5.09298
204,203.638,4.29072,9.51511,10.4378,5.11641
205,204.633,4.32513,9.60498,10.5339,5.13803
206,205.628,4.36341,9.6954,10.6268,5.15917
207,206.624,4.40706,9.78561,10.7271,5.18244
208,207.619,4.44901,9.87199,10.8282,5.20581
209,208.614,4.49304,9.96233,10.9286,5.22868
210,209.608,4.53912,10.0535,11.0307,5.25207
211,210.603,4.58793,10.1447,11.1289,5.27469
212,211.598,4.63546,10.2398,11.2347,5.29944
213,212.592,4.68027,10.3332,11.3437,5.32546
214,213.586,4.72736,10.4338,11.4548,5.35218
215,214.579,4.77483,10.5374,11.5632,5.37869
216,215.573,4.81805,10.6387,11.6733,5.40446
217,216.567,4.86101,10.7358,11.785,5.43076
218,217.561,4.90757,10.8367,11.8962,5.45653
219,218.555,4.959,10.9373,12.0032,5.48147
220,219.549,5.01285,11.0371,12.1163,5.50765
221,220.542,5.06704,11.1356,12.2342,5.53581
222,221.535,5.12522,11.2398,12.3532,5.56418
223,222.528,5.18096,11.3437,12.4708,5.59169
224,223.521,5.23842,11.4451,12.5812,5.61698
225,224.514,5.29843,11.5484,12.6996,5.64435
226,225.507,5.36204,11.6481,12.823,5.6737
227,226.5,5.42519,11.7505,12.9425,5.70102
228,227.492,5.48268,11.8592,13.0589,5.72808
229,228.485,5.53431,11.9694,13.1809,5.75603
230,229.478,5.58581,12.0682,13.2983,5.78175
231,230.471,5.64119,12.1701,13.414,5.80651
232,231.465,5.69817,12.2665,13.5199,5.82814
233,232.459,5.75216,12.3665,13.633,5.85138
234,233.452,5.80138,12.4642,13.7482,5.87529
235,234.446,5.85132,12.5668,13.8623,5.89856
236,235.439,5.90703,12.6676,13.9772,5.92196
237,236.432,5.97275,12.7697,14.0916,5.94621
238,237.425,6.0384,12.872,14.2117,5.97142
239,238.417,6.1067,12.9704,14.3361,5.99818
240,239.409,6.17517,13.0747,14.4596,6.02436
241,240.401,6.24857,13.1789,14.5788,6.04978
242,241.393,6.32218,13.2862,14.7075,6.07767
243,242.385,6.38946,13.3875,14.8341,6.10447
244,243.377,6.45505,13.4938,14.9583,6.13006
245,244.37,6.5209,13.5991,15.0753,6.1538
246,245.362,6.59097,13.7058,15.2017,6.17986
247,246.353,6.66427,13.8054,15.3298,6.20642
248,247.345,6.74573,13.9093,15.4588,6.2331
249,248.336,6.82689,14.013,15.5875,6.25948
250,249.327,6.90973,14.1197,15.7131,6.28568
251,250.318,6.99306,14.2255,15.845,6.31287
252,251.309,7.07544,14.3278,15.9796,6.34094
253,252.3,7.15527,14.4382,16.114,6.36871
254,253.292,7.22839,14.5472,16.2377,6.39332
255,254.283,7.29818,14.6551,16.3653,6.418
256,255.275,7.36188,14.7636,16.4973,6.44421
257,256.266,7.4343,14.8782,16.6322,6.47131
258,257.257,7.50831,14.993,16.7611,6.49717
259,258.248,7.58547,15.1035,16.8948,6.52344
260,259.239,7.66449,15.2109,17.026,6.5485
261,260.23,7.74637,15.3126,17.1605,6.57465
262,261.22,7.82731,15.4221,17.2947,6.60049
263,262.212,7.90222,15.5289,17.4172,6.62294
264,263.204,7.97687,15.6374,17.5476,6.64699
265,264.195,8.05557,15.7387,17.6805,6.67174
266,265.186,8.13527,15.849,17.815,6.69694
267,266.176,8.21954,15.9584,17.9441,6.72117
268,267.167,8.3058,16.0661,18.0794,6.74631
269,268.157,8.38649,16.1698,18.2153,6.77145
270,269.148,8.46996,16.2838,18.3549,6.79779
271,270.138,8.55101,16.3989,18.4944,6.82389
272,271.128,8.63748,16.5147,18.6298,6.84957
273,272.117,8.72415,16.6288,18.7714,6.87603
274,273.107,8.80888,16.7375,18.914,6.9027
275,274.097,8.90115,16.8486,19.0553,6.92871
276,275.086,8.99744,16.9578,19.1899,6.95333
277,276.076,9.0953,17.0683,19.333,6.9796
278,277.065,9.17871,17.1773,19.4758,7.00557
279,278.055,9.26992,17.2945,19.6222,7.03266
280,279.043,9.3667,17.4106,19.763,7.05878
281,280.032,9.47018,17.5252,19.9129,7.08672
282,281.02,9.5721,17.631,20.0618,7.11411
283,282.009,9.67403,17.7428,20.2088,7.14062
284,282.998,9.76704,17.8563,20.353,7.16596
285,283.987,9.86336,17.9677,20.4897,7.18976
286,284.976,9.96057,18.0805,20.6353,7.21523
287,285.965,10.0607,18.1895,20.7865,7.24248
288,286.952,10.1716,18.308,20.9438,7.27168
289,287.938,10.2876,18.4279,21.0967,7.30039
290,288.924,10.4062,18.5494,21.2608,7.33152
291,289.909,10.5227,18.6609,21.4233,7.36186
292,290.896,10.6448,18.7755,21.5831,7.3911
293,291.882,10.7682,18.89,21.7353,7.41879
294,292.868,10.8816,19.0133,21.8988,7.44888
295,293.854,10.9947,19.1286,22.0632,7.47908
296,294.839,11.1131,19.251,22.2284,7.50934
297,295.825,11.2285,19.3774,22.3956,7.54003
298,296.811,11.3499,19.4972,22.5518,7.56813
299,297.796,11.467,19.6228,22.7192,7.59853
300,298.781,11.573,19.7479,22.8891,7.62955
301,299.767,11.688,19.876,23.0578,7.65995
302,300.752,11.7978,20.0063,23.2176,7.68848
303,301.738,11.9113,20.1379,23.3883,7.71915
304,302.722,12.0306,20.2601,23.5629,7.75088
305,303.705,12.1552,20.3933,23.741,7.78358
306,304.69,12.2775,20.521,23.905,7.81271
307,305.676,12.3879,20.6493,24.072,7.84137
308,306.662,12.4972,20.7785,24.2389,7.86983
309,307.647,12.6001,20.9062,24.4097,7.89932
310,308.632,12.708,21.0405,24.5804,7.92863
311,309.618,12.8199,21.169,24.7402,7.95549
312,310.603,12.939,21.2959,24.91,7.98411
313,311.588,13.0523,21.4161,25.0801,8.01266
314,312.573,13.1684,21.5445,25.2502,8.04103
315,313.558,13.2859,21.6744,25.4142,8.06854
316,314.543,13.4093,21.8029,25.5875,8.09758
317,315.525,13.5369,21.9276,25.7695,8.12914
318,316.508,13.6659,22.0603,25.9502,8.16011
319,317.491,13.7931,22.1966,26.1331,8.19157
320,318.473,13.9227,22.3358,26.3104,8.22236
321,319.455,14.0503,22.4814,26.5014,8.25596
322,320.437,14.164,22.6209,26.6894,8.2884
323,321.419,14.2831,22.769,26.8782,8.32089
324,322.402,14.4037,22.9129,27.0553,8.35087
325,323.385,14.5263,23.0525,27.2384,8.38121
326,324.368,14.6378,23.1898,27.4232,8.41189
327,325.351,14.753,23.3352,27.6077,8.44231
328,326.333,14.8708,23.4816,27.7852,8.47167
329,327.317,14.984,23.6224,27.9649,8.50027
330,328.301,15.0958,23.7528,28.1439,8.52844
331,329.285,15.2196,23.8848,28.3217,8.55611
332,330.268,15.3455,24.0201,28.5035,8.58478
333,331.252,15.4654,24.1596,28.6765,8.61195
334,332.234,15.5861,24.3061,28.8648,8.64224
335,333.216,15.7045,24.4427,29.053,8.67233
336,334.197,15.8348,24.5898,29.2472,8.70401
337,335.179,15.9533,24.738,29.4266,8.73244
338,336.162,16.0633,24.8875,29.6121,8.76118
339,337.146,16.1674,25.0255,29.7936,8.78858
340,338.129,16.2819,25.1667,29.9744,8.8156
341,339.112,16.4057,25.3071,30.1503,8.84234
342,340.095,16.5246,25.4515,30.3362,8.87054
343,341.078,16.633,25.5899,30.5204,8.8981
344,342.062,16.7478,25.7315,30.7018,8.92465
345,343.045,16.8659,25.8751,30.8866,8.95205
346,344.026,16.9934,26.0209,31.0684,8.97974
347,345.007,17.1185,26.1714,31.2629,9.0096
348,345.988,17.238,26.3161,31.4593,9.03986
349,346.969,17.3641,26.468,31.6554,9.06984
350,347.95,17.483,26.6224,31.8402,9.09772
351,348.932,17.5921,26.7802,32.0319,9.12614
352,349.913,17.6997,26.9284,32.2245,9.15461
353,350.895,17.8192,27.0793,32.4163,9.18271
354,351.877,17.9407,27.228,32.598,9.20913
355,352.859,18.0538,27.3805,32.787,9.23611
356,353.841,18.1683,27.5365,32.9803,9.26418
357,354.821,18.2812,27.6861,33.1771,9.29305
358,355.801,18.4081,27.8426,33.3777,9.32282
359,356.781,18.535,27.9987,33.5677,9.35078
360,357.761,18.6628,28.1537,33.7677,9.38006
361,358.742,18.7831,28.2994,33.9656,9.40862
362,359.723,18.9059,28.4526,34.1612,9.43634
363,360.705,19.0108,28.6089,34.34,9.46063
364,361.687,19.1175,28.7707,34.5334,9.48746
365,362.668,19.2174,28.9285,34.7299,9.515
366,363.648,19.3312,29.0917,34.9288,9.54305
367,364.629,19.4517,29.2483,35.126,9.57046
368,365.61,19.5746,29.3986,35.3093,9.59529
369,366.591,19.6908,29.5571,35.5057,9.6222
370,367.572,19.7992,29.7099,35.7027,9.64916
371,368.552,19.9084,29.8789,35.9039,9.67707
372,369.531,20.0186,30.053,36.0995,9.70465
373,370.51,20.1247,30.2269,36.3038,9.73309
374,371.491,20.224,30.3848,36.5,9.75923
375,372.474,20.3218,30.5434,36.6861,9.78255
376,373.457,20.4149,30.704,36.8621,9.80435
377,374.441,20.5082,30.858,37.0426,9.82592
378,375.426,20.5924,31.0016,37.2175,9.84589
379,376.41,20.6869,31.1545,37.3972,9.86702
380,377.393,20.7927,31.309,37.5844,9.89002
381,378.375,20.9055,31.4637,37.7668,9.91295
382,379.358,21.0159,31.6138,37.9524,9.93527
383,380.341,21.1114,31.762,38.1381,9.95753
384,381.323,21.2079,31.9237,38.3262,9.98028
385,382.305,21.297,32.0921,38.5061,10.0021
386,383.286,21.3871,32.2674,38.7019,10.0266
387,384.267,21.4681,32.4322,38.8938,10.05
388,385.249,21.5422,32.6081,39.0814,10.0721
389,386.234,21.6211,32.7697,39.251,10.0908
390,387.219,21.7028,32.9232,39.4242,10.1091
391,388.203,21.7795,33.0707,39.5982,10.1274
392,389.189,21.8583,33.2206,39.7667,10.1443
393,390.174,21.9404,33.3733,39.9394,10.1621
394,391.16,22.0163,33.5262,40.1006,10.1782
395,392.146,22.1021,33.6749,40.2718,10.1955
396,393.131,22.1751,33.8209,40.4425,10.2126
397,394.117,22.2535,33.9725,40.6122,10.2293
398,395.102,22.3266,34.1293,40.7749,10.2455
399,396.088,22.3904,34.285,40.9403,10.261
400,397.074,22.4455,34.4368,41.1058,10.2764
401,398.059,22.5059,34.5984,41.2743,10.2925
402,399.044,22.5795,34.7567,41.4384,10.3087
403,400.029,22.6548,34.914,41.6114,10.3258
404,401.015,22.724,35.0576,41.7782,10.3412
405,402.001,22.7987,35.211,41.9475,10.3572
406,402.986,22.8696,35.368,42.1179,10.3733
407,403.971,22.9425,35.5264,42.2816,10.389
408,404.956,23.0043,35.6897,42.4527,10.4052
409,405.941,23.0636,35.8424,42.6217,10.4208
410,406.927,23.13,36.001,42.791,10.4364
411,407.911,23.2056,36.1634,42.9597,10.453
412,408.896,23.2717,36.3245,43.1314,10.469
413,409.882,23.3322,36.4726,43.2971,10.4835
414,410.868,23.3948,36.6268,43.4608,10.4974
415,411.854,23.469,36.7802,43.63,10.5126
416,412.839,23.5461,36.9374,43.7954,10.5281
417,413.825,23.6219,37.09,43.9651,10.5433
418,414.811,23.6907,37.2331,44.1311,10.5574
419,415.798,23.7592,37.3815,44.2931,10.5706
420,416.784,23.8289,37.5334,44.4502,10.5839
421,417.77,23.8891,37.6919,44.6165,10.5979
422,418.756,23.9404,37.8451,44.7816,10.6116
423,419.741,23.9983,38.0067,44.9492,10.6259
424,420.727,24.0571,38.1629,45.1043,10.6384
425,421.713,24.1231,38.3193,45.2719,10.6525
426,422.699,24.1835,38.4677,45.4379,10.6662
427,423.685,24.245,38.6251,45.6039,10.6798
428,424.671,24.3084,38.7804,45.7692,10.6931
429,425.658,24.3706,38.9315,45.9223,10.7049
430,426.644,24.4365,39.0838,46.0861,10.7178
431,427.63,24.5033,39.2299,46.2536,10.7315
432,428.616,24.5757,39.3857,46.4241,10.7458
433,429.601,24.6471,39.5412,46.5852,10.7592
434,430.587,24.7138,39.6957,46.7519,10.7725
435,431.573,24.7813,39.8442,46.922,10.7866
436,432.559,24.8479,40.0009,47.0902,10.8001
437,433.545,24.9109,40.1579,47.2484,10.8126
438,434.531,24.9712,40.3147,47.4138,10.8254
439,435.517,25.0285,40.4643,47.5793,10.8381
440,436.502,25.0971,40.6208,47.7484,10.8516
441,437.488,25.1668,40.7784,47.9192,10.8655
442,438.473,25.2394,40.9357,48.0828,10.8789
443,439.458,25.31,41.0925,48.2535,10.8925
444,440.444,25.3704,41.2396,48.4186,10.9049
445,441.431,25.4324,41.3946,48.5832,10.9171
446,442.416,25.5002,41.5506,48.7431,10.9294
447,443.402,25.5719,41.7058,48.9129,10.9427
448,444.388,25.6406,41.8532,49.0829,10.9559
449,445.374,25.711,42.0074,49.2512,10.9687
450,446.36,25.7742,42.1631,49.4087,10.9803
451,447.346,25.8363,42.32,49.5747,10.9925
452,448.331,25.9033,42.4703,49.7464,11.0059
453,449.316,25.9748,42.6303,49.9202,11.0197
454,450.301,26.0474,42.7897,50.0942,11.0334
455,451.286,26.1153,42.9476,50.256,11.0457
456,452.272,26.1782,43.1037,50.4224,11.0577
457,453.258,26.233,43.2519,50.5855,11.0689
458,454.245,26.2898,43.4092,50.7495,11.0803
459,455.23,26.3504,43.5676,50.9081,11.0916
460,456.216,26.4097,43.7297,51.0773,11.104
461,457.201,26.4685,43.8803,51.2451,11.116
462,458.188,26.5275,44.0374,51.4101,11.1274
463,459.174,26.5854,44.1927,51.573,11.1383
464,460.161,26.6525,44.3443,51.7293,11.1489
465,461.147,26.7226,44.4949,51.8945,11.1602
466,462.133,26.7908,44.6401,52.0623,11.1719
467,463.119,26.8577,44.7963,52.2307,11.1838
468,464.105,26.9245,44.9526,52.3906,11.195
469,465.09,26.9943,45.1073,52.5592,11.2068
470,466.076,27.0636,45.2522,52.7276,11.2185
471,467.062,27.1364,45.4063,52.8973,11.2304
472,468.048,27.2136,45.558,53.0581,11.2417
473,469.033,27.2882,45.7156,53.2318,11.2543
474,470.018,27.3587,45.8629,53.4032,11.2665
475,471.003,27.4247,46.0227,53.5743,11.2785
476,471.989,27.4936,46.1816,53.746,11.2906
477,472.974,27.5613,46.3425,53.9103,11.3023
478,473.958,27.6269,46.5045,54.0832,11.3145
479,474.944,27.6859,46.6586,54.2544,11.3264
480,475.929,27.7468,46.8174,54.422,11.3374
481,476.915,27.8068,46.9744,54.5793,11.3475
482,477.902,27.8699,47.1298,54.7452,11.3581
483,478.889,27.9257,47.2733,54.9055,11.3675
484,479.876,27.9848,47.4252,55.0663,11.377
485,480.862,28.0402,47.5792,55.219,11.3859
486,481.848,28.102,47.7383,55.3871,11.3968
487,482.833,28.1641,47.8911,55.5587,11.4084
488,483.819,28.2355,48.0485,55.7306,11.4199
489,484.804,28.3091,48.2025,55.9007,11.4311
490,485.79,28.381,48.3586,56.0631,11.4418
491,486.775,28.4544,48.517,56.2368,11.4536
492,487.759,28.5251,48.6685,56.4119,11.4657
493,488.744,28.6012,48.827,56.5872,11.4777
494,489.729,28.6789,48.9869,56.7556,11.4895
495,490.713,28.7549,49.1459,56.9313,11.5015
496,491.698,28.8289,49.2973,57.108,11.5136
497,492.683,28.91,49.453,57.2835,11.5255
498,493.668,28.9926,49.6057,57.4483,11.5364
499,494.653,29.0742,49.7588,57.6218,11.5477
500,495.639,29.1473,49.9022,57.791,11.5582
501,496.624,29.218,50.0601,57.963,11.5692
502,497.608,29.2911,50.2225,58.14,11.5812
503,498.591,29.3675,50.391,58.315,11.5938
504,499.574,29.4482,50.5593,58.501,11.6075
505,500.558,29.5242,50.716,58.6838,11.6204
506,501.54,29.6098,50.8837,58.8718,11.6343
507,502.522,29.6954,51.0543,59.0529,11.648
508,503.504,29.7779,51.228,59.2444,11.6625
509,504.486,29.8509,51.3926,59.4329,11.6764
510,505.469,29.9254,51.5646,59.6191,11.6897
511,506.451,30.0037,51.7395,59.8097,11.7039
512,507.432,30.0859,51.9168,59.9944,11.718
513,508.412,30.1705,52.0976,60.1933,11.7336
514,509.393,30.2462,52.2694,60.3897,11.7488
515,510.375,30.3165,52.446,60.5779,11.7622
516,511.358,30.3855,52.6188,60.7528,11.7742
517,512.341,30.4559,52.7886,60.9353,11.7865
518,513.324,30.5269,52.9499,61.1195,11.799
519,514.308,30.6025,53.1176,61.3025,11.8113
520,515.292,30.673,53.2828,61.4721,11.8221
521,516.276,30.7279,53.4528,61.6469,11.8326
522,517.26,30.7861,53.614,61.8243,11.8437
523,518.244,30.8492,53.7826,62.002,11.8548
524,519.228,30.9186,53.9517,62.1831,11.8665
525,520.21,30.9899,54.1246,62.3595,11.8783
526,521.193,31.0561,54.2993,62.5442,11.8906
527,522.176,31.1151,54.4649,62.7262,11.9023
528,523.16,31.1723,54.6351,62.9024,11.9129
529,524.145,31.2282,54.805,63.0688,11.9227
530,525.129,31.2761,54.9758,63.241,11.9324
531,526.113,31.3254,55.1416,63.4183,11.9431
532,527.096,31.3806,55.3153,63.5966,11.9539
533,528.08,31.4443,55.4872,63.7683,11.9645
534,529.064,31.5099,55.6561,63.9479,11.9755
535,530.049,31.5657,55.812,64.12,11.985
536,531.034,31.62,55.9773,64.2906,11.9943
