Depth,True Vertical Depth,Borehole Northing,Borehole Easting,Total Deviation,Total Deviation
58,57.975,-0.5722,-0.0906,0.5793,0.9991
59,58.9745,-0.6023,-0.0954,0.6098,1.0336
60,59.974,-0.6349,-0.1006,0.6428,1.0711
61,60.9733,-0.6695,-0.106,0.6778,1.1109
62,61.9727,-0.703,-0.1113,0.7117,1.1483
63,62.972,-0.7414,-0.1174,0.7506,1.1916
64,63.9713,-0.7786,-0.1233,0.7883,1.2317
65,64.9705,-0.8163,-0.1293,0.8265,1.2713
66,65.9697,-0.854,-0.1353,0.8646,1.3105
67,66.9689,-0.8951,-0.1418,0.9063,1.3529
68,67.9681,-0.9351,-0.1481,0.9467,1.3923
69,68.9673,-0.975,-0.1544,0.9872,1.4305
70,69.9665,-1.0153,-0.1608,1.028,1.4681
71,70.9658,-1.0514,-0.1665,1.0645,1.4997
72,71.9651,-1.0883,-0.1724,1.1019,1.5305
73,72.9645,-1.1223,-0.1778,1.1363,1.5564
74,73.9638,-1.1586,-0.1835,1.1731,1.5848
75,74.963,-1.1976,-0.1892,1.2124,1.617
76,75.9622,-1.2377,-0.1907,1.2523,1.648
77,76.9614,-1.2774,-0.1917,1.2917,1.6775
78,77.9605,-1.3209,-0.1909,1.3346,1.7107
79,78.9597,-1.3585,-0.1909,1.3719,1.7371
80,79.9589,-1.3982,-0.1899,1.4111,1.7641
81,80.9582,-1.4374,-0.1888,1.4498,1.7899
82,81.9574,-1.4765,-0.1869,1.4883,1.8148
83,82.9566,-1.516,-0.1844,1.5272,1.8395
84,83.9558,-1.5538,-0.1827,1.5645,1.8629
85,84.9549,-1.5964,-0.1798,1.6065,1.8902
86,85.9542,-1.6349,-0.1772,1.6444,1.912
87,86.9535,-1.6726,-0.173,1.6815,1.9324
88,87.9527,-1.7093,-0.1674,1.7175,1.9522
89,88.9519,-1.7497,-0.159,1.7569,1.9743
90,89.951,-1.7919,-0.1515,1.7983,1.9981
91,90.95,-1.8353,-0.1425,1.8408,2.0225
92,91.9491,-1.8768,-0.1337,1.8815,2.0446
93,92.9483,-1.915,-0.1239,1.919,2.0637
94,93.9475,-1.9525,-0.1124,1.9557,2.0806
95,94.9468,-1.9883,-0.0996,1.9908,2.0954
96,95.946,-2.0253,-0.0855,2.0271,2.1111
97,96.9453,-2.0606,-0.0732,2.0619,2.1261
98,97.9445,-2.0975,-0.0588,2.0983,2.1413
99,98.9438,-2.1313,-0.0425,2.1317,2.1532
100,99.9429,-2.1684,-0.0241,2.1685,2.1682
101,100.942,-2.2067,-0.0032,2.2067,2.1854
102,101.941,-2.2493,0.0188,2.2494,2.2055
103,102.939,-2.2938,0.0426,2.2942,2.2274
104,103.938,-2.3365,0.0676,2.3375,2.2473
105,104.937,-2.3823,0.0918,2.384,2.27
106,105.936,-2.4241,0.1154,2.4268,2.2898
107,106.934,-2.4667,0.1424,2.4708,2.3092
108,107.933,-2.5092,0.1701,2.515,2.3285
109,108.932,-2.5513,0.1989,2.559,2.3473
110,109.93,-2.5937,0.228,2.6037,2.3674
111,110.929,-2.6394,0.257,2.6519,2.3893
112,111.928,-2.6815,0.2859,2.6967,2.4077
113,112.926,-2.7221,0.3148,2.7402,2.4247
114,113.925,-2.7571,0.3434,2.7784,2.4377
115,114.924,-2.8037,0.3768,2.8289,2.4602
116,115.922,-2.8455,0.4087,2.8747,2.4782
117,116.921,-2.8925,0.4408,2.9259,2.5005
118,117.919,-2.9349,0.4723,2.9727,2.5188
119,118.918,-2.9754,0.5016,3.0174,2.536
120,119.917,-3.0156,0.5318,3.0622,2.5519
121,120.916,-3.0484,0.5614,3.0996,2.5615
122,121.915,-3.0839,0.5922,3.1402,2.5736
123,122.914,-3.1119,0.6229,3.1737,2.5807
124,123.912,-3.1474,0.6572,3.2153,2.5931
125,124.911,-3.183,0.6908,3.2571,2.6056
126,125.91,-3.2218,0.7279,3.303,2.6211
127,126.908,-3.2599,0.7628,3.3479,2.6367
128,127.907,-3.2992,0.7981,3.3944,2.6521
129,128.906,-3.339,0.8328,3.4413,2.6677
130,129.905,-3.373,0.8626,3.4816,2.6779
131,130.904,-3.4037,0.8941,3.5192,2.686
132,131.902,-3.4354,0.9275,3.5584,2.6961
133,132.901,-3.4749,0.9644,3.6063,2.7116
134,133.899,-3.5189,1.002,3.6587,2.7303
135,134.897,-3.5644,1.0407,3.7132,2.7502
136,135.896,-3.604,1.0763,3.7613,2.7661
137,136.894,-3.6468,1.1141,3.8132,2.7835
138,137.893,-3.6905,1.1527,3.8664,2.8017
139,138.891,-3.7334,1.1903,3.9186,2.8189
140,139.889,-3.776,1.2289,3.9709,2.8359
141,140.888,-3.8134,1.2641,4.0174,2.8495
142,141.886,-3.8534,1.3008,4.067,2.8642
143,142.885,-3.8898,1.3363,4.1129,2.876
144,143.884,-3.9297,1.3716,4.1622,2.89
145,144.882,-3.9662,1.4051,4.2077,2.9023
146,145.881,-4.0025,1.4401,4.2537,2.9136
147,146.879,-4.0457,1.4818,4.3085,2.9309
148,147.877,-4.0888,1.524,4.3636,2.948
149,148.875,-4.1347,1.5645,4.4208,2.9674
150,149.873,-4.1802,1.6061,4.4782,2.9857
151,150.872,-4.2238,1.6491,4.5343,3.0028
152,151.87,-4.2662,1.6932,4.5899,3.0195
153,152.868,-4.3135,1.738,4.6505,3.0391
154,153.866,-4.3526,1.78,4.7025,3.0539
155,154.864,-4.3934,1.8223,4.7563,3.0687
156,155.862,-4.4362,1.8663,4.8128,3.085
157,156.86,-4.4808,1.9105,4.8711,3.1022
158,157.858,-4.5219,1.9541,4.9261,3.1181
159,158.856,-4.5671,2,4.9858,3.1359
160,159.854,-4.6138,2.0474,5.0477,3.1548
161,160.852,-4.6611,2.0969,5.111,3.1743
162,161.849,-4.7082,2.1458,5.1741,3.1944
163,162.847,-4.7592,2.1989,5.2426,3.2166
164,163.844,-4.8078,2.2509,5.3086,3.237
165,164.841,-4.8568,2.305,5.376,3.258
166,165.839,-4.9051,2.3599,5.4433,3.2786
167,166.836,-4.9511,2.4125,5.5076,3.2983
168,167.834,-5.0007,2.4668,5.576,3.3192
169,168.831,-5.0473,2.5177,5.6404,3.3374
170,169.829,-5.0907,2.5669,5.7012,3.3533
171,170.827,-5.1328,2.6115,5.7589,3.3682
172,171.824,-5.1817,2.6627,5.8258,3.3873
173,172.822,-5.2313,2.7162,5.8944,3.4071
174,173.819,-5.2822,2.771,5.9649,3.4278
175,174.817,-5.3284,2.8213,6.0292,3.4458
176,175.814,-5.3724,2.8701,6.091,3.461
177,176.812,-5.414,2.9231,6.1527,3.4761
178,177.81,-5.4561,2.9723,6.2132,3.4904
179,178.808,-5.5012,3.0258,6.2785,3.5071
180,179.805,-5.5487,3.0772,6.3448,3.5252
181,180.803,-5.5973,3.1296,6.4129,3.5431
182,181.801,-5.6386,3.1781,6.4726,3.5563
183,182.798,-5.6822,3.2277,6.5349,3.5706
184,183.796,-5.7231,3.2733,6.5931,3.5836
185,184.794,-5.7679,3.325,6.6576,3.5989
186,185.792,-5.813,3.3745,6.7215,3.6137
187,186.789,-5.8628,3.4306,6.7928,3.6322
188,187.786,-5.914,3.4836,6.8638,3.6505
189,188.784,-5.9609,3.5337,6.9296,3.6667
190,189.781,-6.0091,3.5838,6.9966,3.6825
191,190.779,-6.0553,3.6336,7.0618,3.6971
192,191.777,-6.1023,3.6794,7.1257,3.7109
193,192.775,-6.143,3.7193,7.1812,3.7212
194,193.773,-6.1838,3.7615,7.238,3.731
195,194.772,-6.223,3.8036,7.2933,3.7401
196,195.77,-6.2623,3.8458,7.3489,3.7491
197,196.769,-6.2978,3.8835,7.3989,3.7562
198,197.767,-6.3347,3.922,7.4505,3.7631
199,198.766,-6.3708,3.965,7.5039,3.7708
200,199.764,-6.4075,4.0086,7.5582,3.7789
201,200.762,-6.442,4.0523,7.6106,3.7859
202,201.761,-6.4709,4.0904,7.6553,3.79
203,202.76,-6.5014,4.1327,7.7037,3.795
204,203.758,-6.5391,4.1757,7.7586,3.8031
205,204.756,-6.5841,4.2282,7.8248,3.8166
206,205.754,-6.6262,4.277,7.8866,3.8288
207,206.752,-6.6659,4.324,7.9455,3.8386
208,207.75,-6.6998,4.37,7.9991,3.8456
209,208.748,-6.734,4.4191,8.0545,3.8536
210,209.746,-6.7704,4.4653,8.1103,3.8625
211,210.745,-6.8017,4.5099,8.1611,3.868
212,211.743,-6.8313,4.5537,8.2099,3.8726
213,212.742,-6.8577,4.5957,8.2552,3.8755
214,213.741,-6.8842,4.6397,8.3017,3.8789
215,214.739,-6.9118,4.6826,8.3486,3.8834
216,215.738,-6.9398,4.7312,8.3991,3.8886
217,216.736,-6.9664,4.7772,8.447,3.8925
218,217.735,-6.9907,4.8225,8.4927,3.8954
219,218.734,-7.012,4.8684,8.5364,3.8982
220,219.732,-7.0377,4.915,8.5841,3.902
221,220.731,-7.0612,4.9618,8.6302,3.905
222,221.73,-7.0815,5.0073,8.673,3.9065
223,222.728,-7.1038,5.0512,8.7166,3.9092
224,223.727,-7.1262,5.0964,8.7611,3.9114
225,224.726,-7.1486,5.1421,8.8059,3.9138
226,225.725,-7.1732,5.1857,8.8514,3.9164
227,226.723,-7.1994,5.2287,8.8978,3.9194
228,227.722,-7.2206,5.273,8.941,3.9218
229,228.72,-7.2484,5.3258,8.9946,3.9279
230,229.718,-7.274,5.3783,9.0464,3.9331
231,230.717,-7.3019,5.431,9.1002,3.9392
232,231.715,-7.3279,5.4836,9.1525,3.9454
233,232.713,-7.3546,5.5383,9.2067,3.9515
234,233.711,-7.3853,5.5966,9.2663,3.96
235,234.708,-7.4192,5.6549,9.3286,3.9694
236,235.706,-7.4524,5.7151,9.3915,3.979
237,236.704,-7.4878,5.7679,9.4517,3.9883
238,237.702,-7.5213,5.827,9.5144,3.9977
239,238.699,-7.5566,5.8867,9.5789,4.0077
240,239.697,-7.5913,5.9425,9.6406,4.0166
241,240.695,-7.622,5.9971,9.6985,4.0246
242,241.693,-7.6568,6.0551,9.7617,4.0339
243,242.691,-7.6846,6.1028,9.8131,4.0382
244,243.689,-7.715,6.1527,9.868,4.044
245,244.687,-7.7455,6.2042,9.924,4.051
246,245.685,-7.7765,6.2598,9.983,4.0583
247,246.684,-7.8065,6.3127,10.0395,4.0646
248,247.682,-7.8313,6.3657,10.0921,4.0692
249,248.68,-7.8523,6.4186,10.1419,4.0727
250,249.679,-7.874,6.4687,10.1903,4.0764
251,250.677,-7.8963,6.5192,10.2397,4.0796
252,251.676,-7.9233,6.5644,10.2893,4.0829
253,252.675,-7.9499,6.6035,10.3348,4.0846
254,253.673,-7.9751,6.6409,10.3781,4.0862
255,254.672,-7.9994,6.6837,10.4241,4.088
256,255.671,-8.0266,6.7284,10.4736,4.0912
257,256.669,-8.0559,6.7734,10.5251,4.0951
258,257.668,-8.0783,6.8155,10.5693,4.097
259,258.667,-8.0953,6.8654,10.6145,4.0985
260,259.666,-8.1033,6.9079,10.6481,4.0954
261,260.664,-8.106,6.9576,10.6825,4.0927
262,261.664,-8.1089,7.001,10.713,4.0886
263,262.662,-8.1138,7.0486,10.7478,4.0869
264,263.661,-8.1231,7.102,10.79,4.0872
265,264.659,-8.1338,7.1576,10.8347,4.0884
266,265.658,-8.1338,7.2041,10.8655,4.0845
267,266.657,-8.1289,7.2446,10.8886,4.0785
268,267.656,-8.1201,7.2876,10.9108,4.0713
269,268.655,-8.1136,7.3311,10.9351,4.065
270,269.654,-8.1058,7.3759,10.9593,4.0588
271,270.653,-8.0935,7.4118,10.9745,4.05
272,271.652,-8.0833,7.4515,10.9938,4.0421
273,272.652,-8.068,7.4853,11.0055,4.0314
274,273.651,-8.0556,7.5215,11.0211,4.0222
275,274.65,-8.0446,7.5662,11.0437,4.0156
276,275.649,-8.0316,7.6036,11.0598,4.0074
277,276.648,-8.0136,7.6407,11.0724,3.9973
278,277.647,-7.9932,7.6735,11.0804,3.9857
279,278.647,-7.9724,7.7114,11.0916,3.9753
280,279.645,-7.9519,7.7496,11.1036,3.9659
281,280.644,-7.9297,7.7889,11.1152,3.9557
282,281.643,-7.9066,7.83,11.1276,3.9459
283,282.642,-7.8838,7.8714,11.1406,3.9364
284,283.641,-7.8614,7.9144,11.1553,3.9276
285,284.64,-7.8372,7.9533,11.1658,3.918
286,285.639,-7.8115,7.9873,11.1721,3.9064
287,286.638,-7.782,8.0191,11.1743,3.8934
288,287.637,-7.7493,8.0485,11.1727,3.8791
289,288.636,-7.7142,8.0765,11.1687,3.8648
290,289.635,-7.6757,8.106,11.1635,3.8496
291,290.634,-7.6381,8.137,11.1602,3.8351
292,291.632,-7.6042,8.1716,11.1624,3.8225
293,292.631,-7.5656,8.2057,11.1612,3.8096
294,293.63,-7.5263,8.2403,11.1601,3.7961
295,294.628,-7.4816,8.2688,11.1511,3.78
296,295.627,-7.442,8.3012,11.1487,3.7663
297,296.626,-7.4006,8.3288,11.1417,3.7511
298,297.624,-7.3576,8.3581,11.1352,3.7368
299,298.623,-7.3074,8.3785,11.1174,3.7182
300,299.621,-7.251,8.4003,11.0969,3.6989
301,300.619,-7.1948,8.4208,11.0758,3.6794
302,301.617,-7.1394,8.4376,11.0528,3.6601
303,302.615,-7.0825,8.4598,11.0331,3.6414
304,303.614,-7.0267,8.4847,11.0165,3.6238
305,304.612,-6.9692,8.5124,11.0014,3.6068
306,305.61,-6.9145,8.539,10.9875,3.591
307,306.607,-6.8557,8.5679,10.9731,3.5745
308,307.605,-6.7941,8.5959,10.9567,3.5574
309,308.603,-6.7318,8.6252,10.9412,3.5407
310,309.6,-6.6689,8.6486,10.9212,3.5227
311,310.598,-6.6083,8.6736,10.9041,3.5063
312,311.596,-6.5487,8.6975,10.8872,3.4895
313,312.594,-6.4862,8.7206,10.8683,3.4722
314,313.592,-6.4225,8.7463,10.8511,3.4556
315,314.589,-6.3604,8.7664,10.8308,3.4386
316,315.587,-6.2925,8.7909,10.8109,3.4213
317,316.584,-6.2256,8.8131,10.7902,3.4038
318,317.582,-6.1595,8.8341,10.7694,3.3865
319,318.58,-6.0975,8.8529,10.7496,3.37
320,319.577,-6.03,8.8724,10.7276,3.3525
321,320.575,-5.9608,8.8923,10.7053,3.335
322,321.572,-5.8933,8.9118,10.6841,3.318
323,322.57,-5.8263,8.9309,10.6633,3.3011
324,323.567,-5.764,8.948,10.6438,3.2853
325,324.565,-5.6978,8.9679,10.6248,3.2692
326,325.562,-5.6252,8.9876,10.6029,3.2524
327,326.559,-5.5493,9.0076,10.5797,3.2352
328,327.557,-5.4821,9.0262,10.5605,3.2199
329,328.554,-5.4132,9.0463,10.5423,3.2044
330,329.552,-5.3475,9.0651,10.5248,3.1893
331,330.549,-5.2792,9.0836,10.5062,3.174
332,331.547,-5.2093,9.1001,10.4856,3.1581
333,332.544,-5.1394,9.1168,10.4656,3.143
334,333.541,-5.065,9.1344,10.4447,3.1272
335,334.538,-4.9899,9.1518,10.4237,3.1115
336,335.535,-4.9175,9.1685,10.404,3.0962
337,336.533,-4.85,9.184,10.386,3.0821
338,337.53,-4.7825,9.2013,10.37,3.0681
339,338.528,-4.7118,9.2157,10.3504,3.0532
340,339.525,-4.6407,9.2292,10.3302,3.0381
341,340.523,-4.576,9.2426,10.3134,3.0247
342,341.521,-4.5154,9.2588,10.3012,3.0121
343,342.519,-4.4546,9.2761,10.2903,3.0001
344,343.517,-4.3904,9.2944,10.2791,2.988
345,344.514,-4.3201,9.3089,10.2625,2.9744
346,345.512,-4.2531,9.3231,10.2474,2.9618
347,346.509,-4.1863,9.3387,10.234,2.9493
348,347.507,-4.1227,9.3573,10.2252,2.9382
349,348.505,-4.0629,9.376,10.2184,2.9277
350,349.503,-4.0045,9.3891,10.2074,2.9166
351,350.501,-3.9427,9.4026,10.1958,2.9048
352,351.5,-3.8851,9.4141,10.1842,2.8932
353,352.498,-3.8247,9.4268,10.1731,2.8818
354,353.496,-3.7672,9.4409,10.1647,2.8716
355,354.494,-3.7109,9.4527,10.155,2.8607
356,355.493,-3.6626,9.4667,10.1506,2.8513
357,356.492,-3.6161,9.4798,10.1461,2.8419
358,357.49,-3.5591,9.4944,10.1396,2.8321
359,358.488,-3.5043,9.5085,10.1337,2.8229
360,359.487,-3.4452,9.5242,10.1282,2.8134
361,360.485,-3.3871,9.5408,10.1242,2.8044
362,361.483,-3.3316,9.5573,10.1213,2.7958
363,362.481,-3.2778,9.5734,10.119,2.7878
364,363.48,-3.2203,9.59,10.1162,2.7793
365,364.478,-3.1621,9.6062,10.1132,2.7707
366,365.476,-3.104,9.6217,10.11,2.7622
367,366.474,-3.0449,9.6373,10.1069,2.7541
368,367.472,-2.9788,9.652,10.1012,2.745
369,368.47,-2.9132,9.6656,10.095,2.7358
370,369.467,-2.8475,9.681,10.091,2.7272
371,370.465,-2.782,9.6969,10.0881,2.719
372,371.463,-2.7193,9.7126,10.0861,2.7114
373,372.461,-2.6517,9.7275,10.0824,2.7031
374,373.458,-2.5839,9.7425,10.0793,2.695
375,374.456,-2.5179,9.7577,10.0774,2.6872
376,375.453,-2.4534,9.774,10.0772,2.6803
377,376.451,-2.3855,9.7918,10.0781,2.6733
378,377.449,-2.3257,9.8124,10.0843,2.6678
379,378.447,-2.2676,9.8356,10.0936,2.6631
380,379.445,-2.2159,9.8542,10.1002,2.6581
381,380.444,-2.1606,9.8723,10.106,2.6526
382,381.442,-2.1025,9.8916,10.1126,2.6473
383,382.44,-2.0464,9.9149,10.1238,2.6432
384,383.438,-1.9821,9.9346,10.1304,2.638
385,384.435,-1.9149,9.955,10.1375,2.6332
386,385.433,-1.8466,9.9767,10.1461,2.6286
387,386.43,-1.7806,9.9964,10.1537,2.6237
388,387.428,-1.7156,10.014,10.1599,2.6184
389,388.426,-1.6497,10.0319,10.1667,2.6137
390,389.423,-1.5822,10.0544,10.1782,2.6099
391,390.421,-1.5163,10.0776,10.191,2.6064
392,391.418,-1.4526,10.0977,10.2016,2.6024
393,392.416,-1.3894,10.118,10.2129,2.5986
394,393.414,-1.3286,10.1387,10.2253,2.5954
395,394.412,-1.2656,10.1605,10.2391,2.5922
396,395.41,-1.2033,10.1805,10.2514,2.5887
397,396.407,-1.1361,10.1964,10.2595,2.5841
398,397.405,-1.0719,10.2134,10.2695,2.5804
399,398.402,-1.0022,10.2331,10.2821,2.577
400,399.4,-0.9349,10.2563,10.2988,2.5747
401,400.398,-0.874,10.281,10.3181,2.573
402,401.396,-0.819,10.3039,10.3364,2.5714
403,402.394,-0.7577,10.327,10.3548,2.5695
404,403.391,-0.6904,10.35,10.373,2.5676
405,404.388,-0.6209,10.3716,10.3901,2.5654
406,405.386,-0.555,10.3956,10.4104,2.564
407,406.384,-0.4913,10.4168,10.4284,2.5624
408,407.381,-0.4223,10.4387,10.4472,2.5606
409,408.378,-0.353,10.4588,10.4648,2.5586
410,409.376,-0.2878,10.4789,10.4829,2.5567
411,410.374,-0.2248,10.4997,10.5021,2.5554
412,411.372,-0.1666,10.5207,10.5221,2.554
413,412.37,-0.1086,10.5431,10.5437,2.5529
414,413.368,-0.0497,10.5649,10.565,2.5518
415,414.366,0.0108,10.5858,10.5858,2.5509
416,415.364,0.0736,10.6069,10.6072,2.5499
417,416.362,0.134,10.6273,10.6282,2.5487
418,417.36,0.1916,10.6483,10.65,2.5478
419,418.358,0.2485,10.6706,10.6735,2.5472
420,419.356,0.3075,10.6925,10.6969,2.547
421,420.353,0.3728,10.7155,10.722,2.5468
422,421.351,0.4387,10.7394,10.7484,2.547
423,422.349,0.5005,10.7641,10.7757,2.5473
424,423.347,0.5558,10.788,10.8024,2.5479
425,424.345,0.6168,10.8169,10.8344,2.5493
426,425.342,0.6819,10.8461,10.8675,2.551
427,426.339,0.7486,10.8761,10.9018,2.553
428,427.336,0.8137,10.9038,10.9342,2.5549
429,428.334,0.8803,10.9342,10.9696,2.5571
430,429.331,0.9475,10.9611,11.0019,2.5586
431,430.329,1.0122,10.9889,11.0354,2.5604
432,431.326,1.0798,11.017,11.0698,2.5623
433,432.323,1.1481,11.0429,11.1025,2.5642
434,433.32,1.222,11.067,11.1342,2.5655
435,434.317,1.297,11.0901,11.1657,2.5668
436,435.314,1.3748,11.1155,11.2002,2.5688
437,436.311,1.4432,11.1408,11.2339,2.5708
438,437.308,1.5137,11.1741,11.2762,2.5745
439,438.305,1.5798,11.208,11.3188,2.5783
440,439.303,1.6483,11.2406,11.3608,2.5819
441,440.299,1.7206,11.2727,11.4033,2.5856
442,441.296,1.787,11.3023,11.4427,2.5889
443,442.294,1.8582,11.3349,11.4862,2.5929
444,443.291,1.9229,11.3653,11.5268,2.5961
445,444.288,1.9896,11.3938,11.5662,2.599
446,445.286,2.0567,11.4182,11.6019,2.6014
447,446.283,2.13,11.4467,11.6432,2.6048
448,447.28,2.1969,11.4725,11.6809,2.6073
449,448.277,2.2644,11.4983,11.7191,2.61
450,449.275,2.3277,11.5216,11.7544,2.6122
451,450.273,2.3942,11.547,11.7926,2.6148
452,451.27,2.4613,11.5751,11.8339,2.6181
453,452.267,2.5301,11.6046,11.8772,2.6218
454,453.265,2.5962,11.6353,11.9214,2.6257
455,454.262,2.6636,11.6633,11.9636,2.6295
456,455.259,2.7357,11.6943,12.01,2.6338
457,456.256,2.8039,11.7243,12.0549,2.6378
458,457.253,2.8743,11.7564,12.1027,2.6424
459,458.25,2.9408,11.7858,12.1472,2.6466
460,459.247,3.0103,11.8182,12.1956,2.6513
461,460.244,3.0853,11.8492,12.2443,2.656
462,461.241,3.1591,11.881,12.2938,2.6609
463,462.238,3.2232,11.9105,12.339,2.6651
464,463.235,3.2943,11.9426,12.3886,2.67
465,464.232,3.3679,11.974,12.4386,2.675
466,465.229,3.4435,12.0042,12.4883,2.6798
467,466.225,3.521,12.0317,12.5363,2.6843
468,467.222,3.5939,12.0554,12.5797,2.6881
469,468.218,3.6754,12.0801,12.6268,2.6923
470,469.215,3.758,12.1035,12.6735,2.6965
471,470.211,3.8414,12.1274,12.7212,2.7008
472,471.207,3.9207,12.1505,12.7674,2.7051
473,472.204,4.0035,12.1755,12.8168,2.7097
474,473.2,4.0802,12.202,12.8661,2.7144
475,474.197,4.1552,12.2247,12.9116,2.7181
476,475.194,4.2257,12.2454,12.954,2.7216
477,476.192,4.2981,12.2652,12.9965,2.7247
478,477.189,4.3741,12.2863,13.0417,2.7284
479,478.185,4.4508,12.3101,13.09,2.7327
480,479.182,4.531,12.3358,13.1416,2.7377
481,480.179,4.6062,12.3606,13.191,2.7425
482,481.175,4.6839,12.3862,13.2422,2.7474
483,482.172,4.7654,12.412,13.2953,2.7526
484,483.168,4.8481,12.4354,13.3471,2.7576
485,484.164,4.9266,12.4572,13.396,2.7622
486,485.161,5.0058,12.4798,13.4463,2.7668
487,486.158,5.0832,12.5065,13.5,2.7721
488,487.155,5.1558,12.5328,13.5518,2.7769
489,488.152,5.2299,12.5591,13.6045,2.782
490,489.149,5.3025,12.5842,13.6557,2.787
491,490.145,5.3812,12.6102,13.7104,2.7924
492,491.142,5.4612,12.6377,13.7672,2.7982
493,492.138,5.5416,12.6643,13.8237,2.8039
494,493.135,5.6151,12.6887,13.8756,2.8089
495,494.132,5.6914,12.7124,13.9283,2.8138
496,495.129,5.7665,12.7378,13.9822,2.819
497,496.125,5.8431,12.7642,14.038,2.8245
498,497.122,5.9144,12.79,14.0913,2.8297
499,498.119,5.9917,12.8169,14.1482,2.8354
500,499.116,6.0649,12.845,14.2048,2.841
501,500.113,6.1378,12.8725,14.2609,2.8464
502,501.11,6.2088,12.9008,14.3171,2.8519
503,502.107,6.2799,12.9266,14.3713,2.8572
504,503.103,6.3625,12.9502,14.4287,2.8629
505,504.1,6.4429,12.9722,14.4841,2.8681
506,505.096,6.5244,12.997,14.5427,2.8739
507,506.093,6.6009,13.0202,14.5978,2.8794
508,507.089,6.6804,13.0475,14.6582,2.8855
509,508.086,6.7601,13.0724,14.7169,2.8913
510,509.083,6.8337,13.0985,14.774,2.8968
511,510.08,6.9009,13.1241,14.8278,2.9019
512,511.078,6.9693,13.1514,14.8839,2.9071
513,512.074,7.0432,13.1794,14.9433,2.9129
514,513.072,7.1155,13.2069,15.0017,2.9186
515,514.069,7.1838,13.2359,15.0598,2.9241
516,515.066,7.2496,13.2634,15.1153,2.9294
517,516.063,7.3171,13.2909,15.172,2.9347
518,517.061,7.3884,13.3152,15.2277,2.9397
519,518.058,7.4608,13.3369,15.2819,2.9444
520,519.055,7.5284,13.3596,15.3348,2.9491
