Depth,True Vertical Depth,Borehole Northing,Borehole Easting,Total Deviation,Total Deviation
521,516.114,40.1785,41.5712,57.8141,11.0964
522,517.096,40.3168,41.7014,58.0039,11.1117
523,518.076,40.4593,41.8302,58.1955,11.1274
524,519.057,40.6035,41.9571,58.387,11.143
525,520.038,40.7523,42.0936,58.5886,11.1593
526,521.019,40.8899,42.2275,58.7805,11.1749
527,521.999,41.0296,42.3677,58.9784,11.1915
528,522.978,41.1717,42.5058,59.1765,11.2081
529,523.958,41.3186,42.6542,59.3853,11.2255
530,524.938,41.454,42.7975,59.5824,11.2418
531,525.918,41.5827,42.9439,59.7771,11.2576
532,526.898,41.7164,43.0863,59.9724,11.2734
533,527.879,41.8509,43.2352,60.1729,11.2891
534,528.861,41.9796,43.3726,60.3611,11.3035
535,529.843,42.1051,43.5072,60.5452,11.317
536,530.825,42.2393,43.6398,60.7338,11.3313
537,531.806,42.383,43.7772,60.9325,11.3464
538,532.788,42.5168,43.9111,61.1217,11.3608
539,533.77,42.6492,44.0434,61.3088,11.3747
540,534.753,42.7737,44.1727,61.4883,11.3871
541,535.736,42.9054,44.3125,61.6804,11.4008
542,536.719,43.0291,44.4464,61.8627,11.4137
543,537.701,43.1555,44.5821,62.0481,11.4271
544,538.683,43.2818,44.7171,62.2329,11.4403
545,539.664,43.4264,44.8592,62.4356,11.4557
546,540.645,43.5546,44.9982,62.6246,11.4696
547,541.627,43.6824,45.1361,62.8126,11.4833
548,542.61,43.8008,45.275,62.9947,11.4958
549,543.592,43.9273,45.4223,63.1885,11.5094
550,544.573,44.054,45.5659,63.3798,11.5235
551,545.555,44.1768,45.7067,63.5664,11.5367
552,546.537,44.3036,45.8437,63.7531,11.5499
553,547.519,44.4384,45.9813,63.9457,11.563
554,548.501,44.5734,46.1146,64.1354,11.5767
555,549.481,44.7124,46.2507,64.3298,11.5911
556,550.461,44.8504,46.3886,64.5249,11.6056
557,551.441,44.9975,46.537,64.7339,11.6215
558,552.421,45.1321,46.6779,64.9287,11.6359
559,553.402,45.2626,46.8189,65.1207,11.6497
560,554.383,45.3918,46.9607,65.3125,11.6634
561,555.364,45.5293,47.1099,65.5154,11.6779
562,556.345,45.6531,47.2513,65.7031,11.6908
563,557.328,45.7749,47.3889,65.8867,11.7029
564,558.311,45.8967,47.5252,66.0693,11.7148
565,559.292,46.0335,47.6689,66.2677,11.7284
566,560.273,46.1651,47.8078,66.459,11.7418
567,561.254,46.2948,47.9471,66.6493,11.7549
568,562.236,46.4218,48.0873,66.8384,11.7678
569,563.218,46.557,48.2313,67.0359,11.781
570,564.199,46.6885,48.3674,67.2251,11.7938
571,565.18,46.8236,48.5056,67.4184,11.8072
572,566.161,46.9531,48.6471,67.6101,11.8204
573,567.142,47.0869,48.7959,67.8102,11.8339
574,568.124,47.2126,48.9337,67.9966,11.846
575,569.105,47.3431,49.0733,68.1877,11.8589
576,570.085,47.4742,49.2156,68.3811,11.8722
577,571.066,47.6103,49.3697,68.5865,11.8864
578,572.046,47.7402,49.5165,68.7824,11.9
579,573.025,47.874,49.6628,68.9806,11.9139
580,574.005,48.0098,49.8076,69.179,11.9279
581,574.984,48.156,49.9563,69.3875,11.9424
582,575.965,48.2937,50.0947,69.5827,11.9557
583,576.945,48.4331,50.2324,69.7787,11.9691
584,577.924,48.5769,50.3716,69.9787,11.9831
585,578.902,48.7321,50.5231,70.1955,11.9989
586,579.88,48.8779,50.6682,70.4011,12.0138
587,580.859,49.0161,50.8159,70.6033,12.028
588,581.838,49.1489,50.9649,70.8028,12.0417
589,582.817,49.2897,51.1204,71.0125,12.0561
590,583.796,49.4273,51.269,71.2149,12.0702
591,584.774,49.5697,51.4183,71.4213,12.085
592,585.752,49.7197,51.5622,71.629,12.0999
593,586.729,49.8794,51.7144,71.8494,12.1159
594,587.706,50.0275,51.8611,72.0577,12.1308
595,588.684,50.1669,52.0145,72.265,12.1456
596,589.662,50.3073,52.1666,72.4719,12.1602
597,590.639,50.4605,52.3244,72.6919,12.1758
598,591.615,50.6123,52.4762,72.9065,12.1916
599,592.591,50.7612,52.6308,73.1211,12.2074
600,593.567,50.9046,52.7885,73.3342,12.2228
601,594.545,51.0518,52.9515,73.5537,12.2382
602,595.524,51.1902,53.0969,73.7545,12.2515
603,596.502,51.3351,53.2427,73.96,12.2655
604,597.479,51.4878,53.3891,74.1714,12.2805
605,598.453,51.6532,53.5534,74.4044,12.2979
606,599.429,51.8043,53.7076,74.6203,12.3135
607,600.404,51.9583,53.8629,74.839,12.3295
608,601.379,52.1135,54.0192,75.0592,12.3457
609,602.354,52.277,54.1837,75.2912,12.3627
