Depth,True Vertical Depth,Borehole Northing,Borehole Easting,Total Deviation,Total Deviation
108.0,107.8,-0.5,2.5,2.5,2.3
109.0,108.8,-0.5,2.5,2.6,2.4
110.0,109.8,-0.5,2.6,2.6,2.4
111.0,110.8,-0.5,2.6,2.7,2.4
112.0,111.8,-0.5,2.7,2.7,2.4
113.0,112.8,-0.5,2.7,2.8,2.5
114.0,113.8,-0.5,2.8,2.8,2.5
115.0,114.8,-0.5,2.8,2.9,2.5
116.0,115.8,-0.5,2.9,2.9,2.5
117.0,116.8,-0.5,3.0,3.0,2.6
118.0,117.7,-0.5,3.0,3.1,2.6
119.0,118.7,-0.5,3.1,3.1,2.6
120.0,119.7,-0.5,3.1,3.2,2.6
121.0,120.7,-0.5,3.2,3.2,2.7
122.0,121.7,-0.4,3.3,3.3,2.7
123.0,122.7,-0.4,3.3,3.3,2.7
124.0,123.7,-0.4,3.4,3.4,2.7
125.0,124.7,-0.4,3.4,3.5,2.8
126.0,125.7,-0.4,3.5,3.5,2.8
127.0,126.7,-0.5,3.6,3.6,2.8
128.0,127.7,-0.5,3.6,3.7,2.9
129.0,128.7,-0.5,3.7,3.7,2.9
130.0,129.7,-0.5,3.7,3.8,2.9
131.0,130.7,-0.5,3.8,3.8,2.9
132.0,131.7,-0.5,3.9,3.9,2.9
133.0,132.7,-0.5,3.9,3.9,3.0
134.0,133.7,-0.5,4.0,4.0,3.0
135.0,134.7,-0.5,4.0,4.1,3.0
136.0,135.7,-0.5,4.1,4.1,3.0
137.0,136.7,-0.5,4.2,4.2,3.1
138.0,137.7,-0.5,4.2,4.3,3.1
139.0,138.7,-0.5,4.3,4.3,3.1
140.0,139.7,-0.5,4.4,4.4,3.1
141.0,140.7,-0.5,4.4,4.4,3.2
142.0,141.7,-0.5,4.5,4.5,3.2
143.0,142.7,-0.5,4.6,4.6,3.2
144.0,143.7,-0.5,4.6,4.7,3.2
145.0,144.7,-0.5,4.7,4.7,3.3
146.0,145.7,-0.5,4.8,4.8,3.3
147.0,146.7,-0.5,4.9,4.9,3.3
148.0,147.7,-0.5,4.9,5.0,3.4
149.0,148.7,-0.5,5.0,5.0,3.4
150.0,149.7,-0.5,5.1,5.1,3.4
151.0,150.7,-0.5,5.2,5.2,3.4
152.0,151.7,-0.5,5.3,5.3,3.5
153.0,152.7,-0.5,5.3,5.4,3.5
154.0,153.7,-0.6,5.4,5.4,3.5
155.0,154.7,-0.6,5.5,5.5,3.6
156.0,155.7,-0.6,5.6,5.6,3.6
157.0,156.7,-0.6,5.6,5.7,3.6
158.0,157.7,-0.6,5.7,5.7,3.6
159.0,158.7,-0.6,5.8,5.8,3.7
160.0,159.6,-0.6,5.9,5.9,3.7
161.0,160.6,-0.6,6.0,6.0,3.7
162.0,161.6,-0.6,6.0,6.1,3.7
163.0,162.6,-0.6,6.1,6.1,3.8
164.0,163.6,-0.6,6.2,6.2,3.8
165.0,164.6,-0.6,6.3,6.3,3.8
166.0,165.6,-0.6,6.3,6.4,3.8
167.0,166.6,-0.5,6.4,6.4,3.9
168.0,167.6,-0.5,6.5,6.5,3.9
169.0,168.6,-0.5,6.6,6.6,3.9
170.0,169.6,-0.5,6.6,6.7,3.9
171.0,170.6,-0.5,6.7,6.7,3.9
172.0,171.6,-0.5,6.8,6.8,4.0
173.0,172.6,-0.5,6.9,6.9,4.0
174.0,173.6,-0.5,7.0,7.0,4.0
175.0,174.6,-0.5,7.0,7.1,4.0
176.0,175.6,-0.5,7.1,7.1,4.1
177.0,176.6,-0.5,7.2,7.2,4.1
178.0,177.6,-0.5,7.3,7.3,4.1
179.0,178.6,-0.5,7.4,7.4,4.1
180.0,179.6,-0.5,7.4,7.5,4.1
181.0,180.6,-0.5,7.5,7.5,4.2
182.0,181.6,-0.4,7.6,7.6,4.2
183.0,182.6,-0.4,7.7,7.7,4.2
184.0,183.6,-0.4,7.8,7.8,4.2
185.0,184.6,-0.4,7.8,7.8,4.2
186.0,185.6,-0.4,7.9,7.9,4.3
187.0,186.6,-0.4,8.0,8.0,4.3
188.0,187.6,-0.4,8.1,8.1,4.3
189.0,188.6,-0.4,8.1,8.1,4.3
190.0,189.6,-0.3,8.2,8.2,4.3
191.0,190.6,-0.3,8.3,8.3,4.3
192.0,191.6,-0.3,8.4,8.4,4.4
193.0,192.5,-0.3,8.4,8.4,4.4
194.0,193.5,-0.3,8.5,8.5,4.4
195.0,194.5,-0.3,8.6,8.6,4.4
196.0,195.5,-0.2,8.7,8.7,4.4
197.0,196.5,-0.2,8.7,8.7,4.4
198.0,197.5,-0.2,8.8,8.8,4.5
199.0,198.5,-0.1,8.9,8.9,4.5
200.0,199.5,-0.1,9.0,9.0,4.5
201.0,200.5,-0.1,9.0,9.0,4.5
202.0,201.5,-0.1,9.1,9.1,4.5
203.0,202.5,0.0,9.2,9.2,4.5
204.0,203.5,0.0,9.3,9.3,4.5
205.0,204.5,0.0,9.3,9.3,4.6
206.0,205.5,0.1,9.4,9.4,4.6
207.0,206.5,0.1,9.5,9.5,4.6
208.0,207.5,0.2,9.6,9.6,4.6
209.0,208.5,0.2,9.6,9.6,4.6
210.0,209.5,0.3,9.7,9.7,4.6
211.0,210.5,0.3,9.8,9.8,4.6
212.0,211.5,0.4,9.9,9.9,4.7
213.0,212.5,0.4,10.0,10.0,4.7
214.0,213.5,0.5,10.1,10.1,4.7
215.0,214.5,0.6,10.1,10.2,4.7
216.0,215.5,0.6,10.2,10.2,4.7
217.0,216.5,0.7,10.3,10.3,4.8
218.0,217.4,0.8,10.4,10.4,4.8
219.0,218.4,0.8,10.5,10.5,4.8
220.0,219.4,0.9,10.6,10.6,4.8
221.0,220.4,0.9,10.6,10.7,4.8
222.0,221.4,1.0,10.7,10.8,4.9
223.0,222.4,1.1,10.8,10.9,4.9
224.0,223.4,1.1,10.9,11.0,4.9
225.0,224.4,1.2,11.0,11.0,4.9
226.0,225.4,1.3,11.1,11.1,4.9
227.0,226.4,1.4,11.1,11.2,4.9
228.0,227.4,1.4,11.2,11.3,5.0
229.0,228.4,1.5,11.3,11.4,5.0
230.0,229.4,1.6,11.4,11.5,5.0
231.0,230.4,1.7,11.5,11.6,5.0
232.0,231.4,1.8,11.5,11.7,5.0
233.0,232.4,1.9,11.6,11.8,5.0
234.0,233.3,1.9,11.7,11.8,5.1
235.0,234.3,2.0,11.8,11.9,5.1
236.0,235.3,2.1,11.8,12.0,5.1
237.0,236.3,2.2,11.9,12.1,5.1
238.0,237.3,2.3,12.0,12.2,5.1
239.0,238.3,2.3,12.1,12.3,5.1
240.0,239.3,2.4,12.2,12.4,5.2
241.0,240.3,2.5,12.2,12.5,5.2
242.0,241.3,2.6,12.3,12.6,5.2
243.0,242.3,2.7,12.4,12.7,5.2
244.0,243.3,2.8,12.5,12.8,5.2
245.0,244.3,2.9,12.6,12.9,5.3
246.0,245.3,3.0,12.6,13.0,5.3
247.0,246.3,3.1,12.7,13.1,5.3
248.0,247.2,3.2,12.8,13.2,5.3
249.0,248.2,3.3,12.9,13.3,5.3
250.0,249.2,3.4,13.0,13.4,5.4
251.0,250.2,3.6,13.0,13.5,5.4
252.0,251.2,3.7,13.1,13.6,5.4
253.0,252.2,3.8,13.2,13.7,5.4
254.0,253.2,3.9,13.3,13.8,5.4
255.0,254.2,4.0,13.3,13.9,5.5
256.0,255.2,4.1,13.4,14.0,5.5
257.0,256.2,4.2,13.5,14.1,5.5
258.0,257.1,4.4,13.6,14.2,5.5
259.0,258.1,4.5,13.6,14.4,5.5
260.0,259.1,4.6,13.7,14.5,5.6
261.0,260.1,4.7,13.8,14.6,5.6
262.0,261.1,4.9,13.9,14.7,5.6
263.0,262.1,5.0,13.9,14.8,5.6
264.0,263.1,5.1,14.0,14.9,5.6
265.0,264.1,5.2,14.1,15.0,5.7
266.0,265.1,5.3,14.2,15.1,5.7
267.0,266.1,5.4,14.3,15.3,5.7
268.0,267.0,5.6,14.3,15.4,5.7
269.0,268.0,5.7,14.4,15.5,5.8
270.0,269.0,5.8,14.5,15.6,5.8
271.0,270.0,5.9,14.6,15.7,5.8
272.0,271.0,6.1,14.6,15.8,5.8
273.0,272.0,6.2,14.7,15.9,5.8
274.0,273.0,6.3,14.8,16.1,5.9
275.0,274.0,6.4,14.8,16.2,5.9
276.0,275.0,6.6,14.9,16.3,5.9
277.0,275.9,6.7,15.0,16.4,5.9
278.0,276.9,6.8,15.1,16.5,6.0
279.0,277.9,7.0,15.1,16.7,6.0
280.0,278.9,7.1,15.2,16.8,6.0
281.0,279.9,7.2,15.3,16.9,6.0
282.0,280.9,7.4,15.4,17.0,6.0
283.0,281.9,7.5,15.4,17.2,6.1
284.0,282.9,7.6,15.5,17.3,6.1
285.0,283.9,7.7,15.6,17.4,6.1
286.0,284.8,7.9,15.7,17.5,6.1
287.0,285.8,8.0,15.7,17.7,6.2
288.0,286.8,8.1,15.8,17.8,6.2
289.0,287.8,8.3,15.9,17.9,6.2
290.0,288.8,8.4,16.0,18.0,6.2
291.0,289.8,8.6,16.0,18.2,6.2
292.0,290.8,8.7,16.1,18.3,6.3
293.0,291.8,8.8,16.2,18.4,6.3
294.0,292.8,9.0,16.3,18.6,6.3
295.0,293.7,9.1,16.3,18.7,6.3
296.0,294.7,9.2,16.4,18.8,6.4
297.0,295.7,9.4,16.5,19.0,6.4
298.0,296.7,9.5,16.6,19.1,6.4
299.0,297.7,9.6,16.6,19.2,6.4
300.0,298.7,9.8,16.7,19.4,6.5
301.0,299.7,9.9,16.8,19.5,6.5
302.0,300.7,10.0,16.9,19.6,6.5
303.0,301.6,10.2,17.0,19.8,6.5
304.0,302.6,10.3,17.0,19.9,6.5
305.0,303.6,10.4,17.1,20.0,6.6
306.0,304.6,10.6,17.2,20.2,6.6
307.0,305.6,10.7,17.3,20.3,6.6
308.0,306.6,10.8,17.3,20.5,6.6
309.0,307.6,11.0,17.4,20.6,6.7
310.0,308.6,11.1,17.5,20.7,6.7
311.0,309.5,11.2,17.6,20.9,6.7
312.0,310.5,11.4,17.7,21.0,6.7
313.0,311.5,11.5,17.7,21.1,6.8
314.0,312.5,11.6,17.8,21.3,6.8
315.0,313.5,11.8,17.9,21.4,6.8
316.0,314.5,11.9,18.0,21.6,6.8
317.0,315.5,12.0,18.1,21.7,6.9
318.0,316.5,12.2,18.2,21.9,6.9
319.0,317.4,12.3,18.2,22.0,6.9
320.0,318.4,12.4,18.3,22.2,6.9
321.0,319.4,12.6,18.4,22.3,6.9
322.0,320.4,12.7,18.5,22.5,7.0
323.0,321.4,12.8,18.6,22.6,7.0
324.0,322.4,13.0,18.7,22.7,7.0
325.0,323.4,13.1,18.8,22.9,7.0
326.0,324.4,13.2,18.9,23.0,7.1
327.0,325.3,13.4,18.9,23.2,7.1
328.0,326.3,13.5,19.0,23.3,7.1
329.0,327.3,13.7,19.1,23.5,7.1
330.0,328.3,13.8,19.2,23.6,7.2
331.0,329.3,13.9,19.3,23.8,7.2
332.0,330.3,14.1,19.3,23.9,7.2
333.0,331.3,14.2,19.4,24.1,7.2
334.0,332.2,14.4,19.5,24.2,7.3
335.0,333.2,14.5,19.6,24.4,7.3
336.0,334.2,14.7,19.7,24.6,7.3
337.0,335.2,14.8,19.8,24.7,7.3
338.0,336.2,14.9,19.9,24.9,7.4
339.0,337.2,15.1,20.0,25.0,7.4
340.0,338.2,15.2,20.1,25.2,7.4
341.0,339.1,15.3,20.2,25.3,7.4
342.0,340.1,15.5,20.2,25.5,7.5
343.0,341.1,15.6,20.3,25.6,7.5
344.0,342.1,15.8,20.4,25.8,7.5
345.0,343.1,15.9,20.5,26.0,7.5
346.0,344.1,16.1,20.6,26.1,7.6
347.0,345.1,16.2,20.7,26.3,7.6
348.0,346.0,16.4,20.8,26.5,7.6
349.0,347.0,16.5,20.9,26.6,7.6
350.0,348.0,16.7,21.0,26.8,7.7
351.0,349.0,16.8,21.1,27.0,7.7
352.0,350.0,17.0,21.2,27.1,7.7
353.0,351.0,17.1,21.3,27.3,7.7
354.0,351.9,17.3,21.4,27.5,7.8
355.0,352.9,17.4,21.4,27.6,7.8
356.0,353.9,17.6,21.5,27.8,7.8
357.0,354.9,17.7,21.7,28.0,7.8
358.0,355.9,17.8,21.8,28.1,7.9
359.0,356.9,18.0,21.9,28.3,7.9
360.0,357.9,18.1,22.0,28.5,7.9
361.0,358.8,18.3,22.0,28.6,7.9
362.0,359.8,18.4,22.1,28.8,8.0
363.0,360.8,18.5,22.2,29.0,8.0
364.0,361.8,18.7,22.3,29.1,8.0
365.0,362.8,18.8,22.5,29.3,8.0
366.0,363.8,19.0,22.6,29.5,8.1
367.0,364.8,19.1,22.7,29.6,8.1
368.0,365.7,19.3,22.8,29.8,8.1
369.0,366.7,19.4,22.9,30.0,8.1
370.0,367.7,19.5,23.0,30.1,8.1
371.0,368.7,19.7,23.1,30.3,8.2
372.0,369.7,19.8,23.2,30.5,8.2
373.0,370.7,20.0,23.3,30.7,8.2
374.0,371.6,20.1,23.4,30.8,8.2
375.0,372.6,20.2,23.5,31.0,8.3
376.0,373.6,20.4,23.6,31.2,8.3
377.0,374.6,20.5,23.7,31.3,8.3
378.0,375.6,20.7,23.8,31.5,8.3
379.0,376.6,20.8,23.9,31.7,8.4
380.0,377.6,20.9,24.0,31.8,8.4
381.0,378.5,21.0,24.1,32.0,8.4
382.0,379.5,21.2,24.2,32.2,8.4
383.0,380.5,21.3,24.3,32.3,8.4
384.0,381.5,21.5,24.4,32.5,8.5
385.0,382.5,21.6,24.5,32.7,8.5
386.0,383.5,21.7,24.6,32.9,8.5
387.0,384.5,21.9,24.7,33.0,8.5
388.0,385.4,22.0,24.9,33.2,8.6
389.0,386.4,22.2,25.0,33.4,8.6
390.0,387.4,22.3,25.1,33.6,8.6
391.0,388.4,22.4,25.2,33.7,8.6
392.0,389.4,22.6,25.3,33.9,8.7
393.0,390.4,22.7,25.4,34.1,8.7
394.0,391.3,22.9,25.5,34.3,8.7
395.0,392.3,23.0,25.6,34.4,8.7
396.0,393.3,23.1,25.7,34.6,8.7
397.0,394.3,23.3,25.8,34.8,8.8
398.0,395.3,23.4,26.0,35.0,8.8
399.0,396.3,23.5,26.1,35.1,8.8
400.0,397.2,23.7,26.2,35.3,8.8
401.0,398.2,23.8,26.3,35.5,8.9
402.0,399.2,24.0,26.4,35.7,8.9
403.0,400.2,24.1,26.6,35.9,8.9
404.0,401.2,24.2,26.7,36.0,8.9
405.0,402.2,24.4,26.8,36.2,8.9
406.0,403.1,24.5,26.9,36.4,9.0
407.0,404.1,24.6,27.0,36.6,9.0
408.0,405.1,24.8,27.1,36.7,9.0
409.0,406.1,24.9,27.3,36.9,9.0
410.0,407.1,25.0,27.4,37.1,9.0
411.0,408.1,25.2,27.5,37.3,9.1
412.0,409.0,25.3,27.6,37.5,9.1
413.0,410.0,25.4,27.7,37.6,9.1
414.0,411.0,25.6,27.8,37.8,9.1
415.0,412.0,25.7,28.0,38.0,9.2
416.0,413.0,25.8,28.1,38.2,9.2
417.0,414.0,26.0,28.2,38.4,9.2
418.0,414.9,26.1,28.3,38.5,9.2
419.0,415.9,26.3,28.4,38.7,9.2
420.0,416.9,26.4,28.6,38.9,9.3
421.0,417.9,26.5,28.7,39.1,9.3
422.0,418.9,26.7,28.8,39.3,9.3
423.0,419.9,26.8,28.9,39.4,9.3
424.0,420.8,26.9,29.0,39.6,9.3
425.0,421.8,27.1,29.2,39.8,9.4
426.0,422.8,27.2,29.3,40.0,9.4
427.0,423.8,27.3,29.4,40.2,9.4
428.0,424.8,27.5,29.5,40.3,9.4
429.0,425.8,27.6,29.7,40.5,9.4
430.0,426.7,27.7,29.8,40.7,9.5
431.0,427.7,27.9,29.9,40.9,9.5
432.0,428.7,28.0,30.0,41.1,9.5
433.0,429.7,28.2,30.2,41.3,9.5
434.0,430.7,28.3,30.3,41.5,9.6
435.0,431.7,28.4,30.4,41.7,9.6
436.0,432.6,28.6,30.6,41.9,9.6
437.0,433.6,28.7,30.7,42.1,9.6
438.0,434.6,28.9,30.8,42.3,9.6
439.0,435.6,29.0,31.0,42.4,9.7
440.0,436.6,29.2,31.1,42.6,9.7
441.0,437.5,29.3,31.2,42.8,9.7
442.0,438.5,29.4,31.3,43.0,9.7
443.0,439.5,29.6,31.5,43.2,9.7
444.0,440.5,29.7,31.6,43.4,9.8
445.0,441.5,29.8,31.7,43.6,9.8
446.0,442.5,30.0,31.8,43.7,9.8
447.0,443.4,30.1,32.0,43.9,9.8
448.0,444.4,30.3,32.1,44.1,9.8
449.0,445.4,30.4,32.2,44.3,9.9
450.0,446.4,30.6,32.3,44.5,9.9
451.0,447.4,30.7,32.5,44.7,9.9
452.0,448.3,30.8,32.6,44.9,9.9
453.0,449.3,31.0,32.7,45.1,9.9
454.0,450.3,31.1,32.9,45.3,10.0
455.0,451.3,31.3,33.0,45.4,10.0
456.0,452.3,31.4,33.1,45.6,10.0
457.0,453.3,31.5,33.2,45.8,10.0
458.0,454.2,31.7,33.4,46.0,10.0
459.0,455.2,31.8,33.5,46.2,10.1
460.0,456.2,31.9,33.6,46.4,10.1
461.0,457.2,32.0,33.8,46.6,10.1
462.0,458.2,32.2,33.9,46.7,10.1
463.0,459.2,32.3,34.0,46.9,10.1
464.0,460.1,32.4,34.1,47.1,10.1
465.0,461.1,32.5,34.3,47.3,10.2
466.0,462.1,32.7,34.4,47.4,10.2
467.0,463.1,32.8,34.5,47.6,10.2
468.0,464.1,32.9,34.7,47.8,10.2
469.0,465.1,33.0,34.8,48.0,10.2
470.0,466.0,33.2,34.9,48.2,10.2
471.0,467.0,33.3,35.0,48.3,10.3
472.0,468.0,33.4,35.2,48.5,10.3
473.0,469.0,33.6,35.3,48.7,10.3
474.0,470.0,33.7,35.4,48.9,10.3
475.0,471.0,33.9,35.5,49.1,10.3
476.0,471.9,34.0,35.7,49.3,10.4
477.0,472.9,34.1,35.8,49.5,10.4
478.0,473.9,34.3,35.9,49.6,10.4
479.0,474.9,34.4,36.1,49.8,10.4
480.0,475.9,34.5,36.2,50.0,10.4
481.0,476.8,34.7,36.3,50.2,10.4
482.0,477.8,34.8,36.5,50.4,10.5
483.0,478.8,34.9,36.6,50.6,10.5
484.0,479.8,35.1,36.7,50.8,10.5
485.0,480.8,35.2,36.9,51.0,10.5
486.0,481.8,35.3,37.0,51.2,10.5
487.0,482.7,35.5,37.1,51.3,10.5
488.0,483.7,35.6,37.2,51.5,10.6
489.0,484.7,35.7,37.4,51.7,10.6
490.0,485.7,35.9,37.5,51.9,10.6
491.0,486.7,36.0,37.6,52.1,10.6
492.0,487.7,36.1,37.8,52.3,10.6
493.0,488.6,36.3,37.9,52.4,10.6
494.0,489.6,36.4,38.0,52.6,10.7
495.0,490.6,36.5,38.1,52.8,10.7
496.0,491.6,36.7,38.3,53.0,10.7
497.0,492.6,36.8,38.4,53.2,10.7
498.0,493.6,36.9,38.5,53.4,10.7
499.0,494.5,37.0,38.7,53.5,10.7
500.0,495.5,37.2,38.8,53.7,10.7
501.0,496.5,37.3,38.9,53.9,10.8
502.0,497.5,37.4,39.1,54.1,10.8
503.0,498.5,37.6,39.2,54.3,10.8
504.0,499.4,37.7,39.3,54.5,10.8
505.0,500.4,37.9,39.5,54.7,10.8
506.0,501.4,38.0,39.6,54.9,10.8
507.0,502.4,38.1,39.7,55.1,10.9
508.0,503.4,38.3,39.8,55.2,10.9
509.0,504.4,38.4,40.0,55.4,10.9
510.0,505.3,38.6,40.1,55.6,10.9
511.0,506.3,38.7,40.2,55.8,10.9
512.0,507.3,38.9,40.4,56.0,10.9
513.0,508.3,39.0,40.5,56.2,11.0
514.0,509.3,39.2,40.6,56.4,11.0
515.0,510.2,39.3,40.8,56.6,11.0
516.0,511.2,39.5,40.9,56.8,11.0
517.0,512.2,39.6,41.0,57.0,11.0
518.0,513.2,39.8,41.2,57.2,11.0
519.0,514.2,39.9,41.3,57.4,11.1
520.0,515.1,40.0,41.4,57.6,11.1
521.0,516.1,40.2,41.6,57.8,11.1
522.0,517.1,40.3,41.7,58.0,11.1
523.0,518.1,40.5,41.8,58.2,11.1
524.0,519.1,40.6,42.0,58.4,11.1
525.0,520.0,40.8,42.1,58.6,11.2
526.0,521.0,40.9,42.2,58.8,11.2
527.0,522.0,41.0,42.4,59.0,11.2
528.0,523.0,41.2,42.5,59.2,11.2
529.0,524.0,41.3,42.7,59.4,11.2
530.0,524.9,41.5,42.8,59.6,11.2
531.0,525.9,41.6,42.9,59.8,11.3
532.0,526.9,41.7,43.1,60.0,11.3
533.0,527.9,41.9,43.2,60.2,11.3
534.0,528.9,42.0,43.4,60.4,11.3
535.0,529.8,42.1,43.5,60.5,11.3
536.0,530.8,42.2,43.6,60.7,11.3
537.0,531.8,42.4,43.8,60.9,11.3
538.0,532.8,42.5,43.9,61.1,11.4
539.0,533.8,42.6,44.0,61.3,11.4
540.0,534.8,42.8,44.2,61.5,11.4
541.0,535.7,42.9,44.3,61.7,11.4
542.0,536.7,43.0,44.4,61.9,11.4
543.0,537.7,43.2,44.6,62.0,11.4
544.0,538.7,43.3,44.7,62.2,11.4
545.0,539.7,43.4,44.9,62.4,11.5
546.0,540.6,43.6,45.0,62.6,11.5
547.0,541.6,43.7,45.1,62.8,11.5
548.0,542.6,43.8,45.3,63.0,11.5
549.0,543.6,43.9,45.4,63.2,11.5
550.0,544.6,44.1,45.6,63.4,11.5
551.0,545.6,44.2,45.7,63.6,11.5
552.0,546.5,44.3,45.8,63.8,11.5
553.0,547.5,44.4,46.0,63.9,11.6
554.0,548.5,44.6,46.1,64.1,11.6
555.0,549.5,44.7,46.3,64.3,11.6
556.0,550.5,44.9,46.4,64.5,11.6
557.0,551.4,45.0,46.5,64.7,11.6
558.0,552.4,45.1,46.7,64.9,11.6
559.0,553.4,45.3,46.8,65.1,11.6
560.0,554.4,45.4,47.0,65.3,11.7
561.0,555.4,45.5,47.1,65.5,11.7
562.0,556.3,45.7,47.3,65.7,11.7
563.0,557.3,45.8,47.4,65.9,11.7
564.0,558.3,45.9,47.5,66.1,11.7
565.0,559.3,46.0,47.7,66.3,11.7
566.0,560.3,46.2,47.8,66.5,11.7
567.0,561.3,46.3,47.9,66.6,11.8
568.0,562.2,46.4,48.1,66.8,11.8
569.0,563.2,46.6,48.2,67.0,11.8
570.0,564.2,46.7,48.4,67.2,11.8
