Depth,True Vertical Depth,Borehole Northing,Borehole Easting,Total Deviation,Total Deviation
93.0,93.0,1.4,1.7,2.2,2.3
94.0,94.0,1.4,1.7,2.2,2.4
95.0,95.0,1.4,1.7,2.3,2.4
96.0,96.0,1.5,1.8,2.3,2.4
97.0,97.0,1.5,1.8,2.4,2.4
98.0,98.0,1.5,1.9,2.4,2.5
99.0,99.0,1.6,1.9,2.5,2.5
100.0,100.0,1.6,2.0,2.5,2.5
101.0,101.0,1.6,2.0,2.6,2.5
102.0,102.0,1.6,2.1,2.6,2.6
103.0,103.0,1.7,2.1,2.7,2.6
104.0,104.0,1.7,2.2,2.7,2.6
105.0,105.0,1.7,2.2,2.8,2.7
106.0,106.0,1.7,2.3,2.9,2.7
107.0,106.9,1.8,2.3,2.9,2.7
108.0,107.9,1.8,2.4,3.0,2.8
109.0,108.9,1.8,2.4,3.0,2.8
110.0,109.9,1.8,2.5,3.1,2.8
111.0,110.9,1.9,2.5,3.1,2.8
112.0,111.9,1.9,2.6,3.2,2.9
113.0,112.9,1.9,2.6,3.3,2.9
114.0,113.9,2.0,2.7,3.3,2.9
115.0,114.9,2.0,2.8,3.4,2.9
116.0,115.9,2.0,2.8,3.4,3.0
117.0,116.9,2.0,2.9,3.5,3.0
118.0,117.9,2.1,2.9,3.6,3.0
119.0,118.9,2.1,3.0,3.6,3.1
120.0,119.9,2.1,3.0,3.7,3.1
121.0,120.9,2.2,3.1,3.8,3.1
122.0,121.9,2.2,3.1,3.8,3.1
123.0,122.9,2.2,3.2,3.9,3.2
124.0,123.9,2.3,3.3,4.0,3.2
125.0,124.9,2.3,3.3,4.0,3.2
126.0,125.9,2.3,3.4,4.1,3.3
127.0,126.9,2.4,3.4,4.2,3.3
128.0,127.9,2.4,3.5,4.2,3.3
129.0,128.9,2.4,3.6,4.3,3.3
130.0,129.9,2.4,3.6,4.4,3.4
131.0,130.9,2.5,3.7,4.5,3.4
132.0,131.9,2.5,3.8,4.5,3.4
133.0,132.9,2.5,3.8,4.6,3.4
134.0,133.9,2.5,3.9,4.6,3.5
135.0,134.9,2.6,3.9,4.7,3.5
136.0,135.9,2.6,4.0,4.8,3.5
137.0,136.9,2.7,4.1,4.9,3.5
138.0,137.9,2.7,4.1,4.9,3.6
139.0,138.9,2.7,4.2,5.0,3.6
140.0,139.9,2.8,4.3,5.1,3.6
141.0,140.9,2.8,4.4,5.2,3.7
142.0,141.9,2.8,4.4,5.3,3.7
143.0,142.9,2.8,4.5,5.3,3.7
144.0,143.9,2.9,4.6,5.4,3.8
145.0,144.9,2.9,4.7,5.5,3.8
146.0,145.9,2.9,4.7,5.6,3.8
147.0,146.9,3.0,4.8,5.6,3.8
148.0,147.8,3.0,4.9,5.7,3.9
149.0,148.8,3.0,4.9,5.8,3.9
150.0,149.8,3.0,5.0,5.9,3.9
151.0,150.8,3.1,5.1,6.0,3.9
152.0,151.8,3.1,5.2,6.0,4.0
153.0,152.8,3.1,5.3,6.1,4.0
154.0,153.8,3.1,5.3,6.2,4.0
155.0,154.8,3.2,5.4,6.3,4.0
156.0,155.8,3.2,5.5,6.3,4.1
157.0,156.8,3.2,5.6,6.4,4.1
158.0,157.8,3.2,5.6,6.5,4.1
159.0,158.8,3.3,5.7,6.6,4.1
160.0,159.8,3.3,5.8,6.7,4.2
161.0,160.8,3.3,5.9,6.7,4.2
162.0,161.8,3.3,6.0,6.8,4.2
163.0,162.8,3.4,6.0,6.9,4.2
164.0,163.8,3.4,6.1,7.0,4.3
165.0,164.8,3.4,6.2,7.1,4.3
166.0,165.8,3.4,6.3,7.2,4.3
167.0,166.8,3.5,6.4,7.2,4.3
168.0,167.8,3.5,6.5,7.3,4.4
169.0,168.8,3.5,6.5,7.4,4.4
170.0,169.8,3.5,6.6,7.5,4.4
171.0,170.8,3.5,6.7,7.6,4.4
172.0,171.8,3.5,6.8,7.7,4.5
173.0,172.8,3.6,6.9,7.7,4.5
174.0,173.8,3.6,7.0,7.8,4.5
175.0,174.8,3.6,7.0,7.9,4.5
176.0,175.8,3.6,7.1,8.0,4.5
177.0,176.7,3.6,7.2,8.1,4.6
178.0,177.7,3.7,7.3,8.1,4.6
179.0,178.7,3.7,7.4,8.2,4.6
180.0,179.7,3.7,7.4,8.3,4.6
181.0,180.7,3.7,7.5,8.4,4.6
182.0,181.7,3.7,7.6,8.5,4.7
183.0,182.7,3.7,7.7,8.5,4.7
184.0,183.7,3.8,7.8,8.6,4.7
185.0,184.7,3.8,7.9,8.7,4.7
186.0,185.7,3.8,7.9,8.8,4.7
187.0,186.7,3.8,8.0,8.9,4.8
188.0,187.7,3.8,8.1,9.0,4.8
189.0,188.7,3.9,8.2,9.1,4.8
190.0,189.7,3.9,8.3,9.2,4.8
191.0,190.7,3.9,8.4,9.2,4.8
192.0,191.7,3.9,8.5,9.3,4.9
193.0,192.7,3.9,8.5,9.4,4.9
194.0,193.7,4.0,8.6,9.5,4.9
195.0,194.7,4.0,8.7,9.6,4.9
196.0,195.7,4.0,8.8,9.7,4.9
197.0,196.7,4.1,8.9,9.8,5.0
198.0,197.7,4.1,9.0,9.9,5.0
199.0,198.7,4.1,9.1,10.0,5.0
200.0,199.7,4.1,9.2,10.1,5.0
201.0,200.7,4.2,9.2,10.1,5.0
202.0,201.6,4.2,9.3,10.2,5.1
203.0,202.6,4.3,9.4,10.3,5.1
204.0,203.6,4.3,9.5,10.4,5.1
205.0,204.6,4.3,9.6,10.5,5.1
206.0,205.6,4.4,9.7,10.6,5.2
207.0,206.6,4.4,9.8,10.7,5.2
208.0,207.6,4.4,9.9,10.8,5.2
209.0,208.6,4.5,10.0,10.9,5.2
210.0,209.6,4.5,10.1,11.0,5.3
211.0,210.6,4.6,10.1,11.1,5.3
212.0,211.6,4.6,10.2,11.2,5.3
213.0,212.6,4.7,10.3,11.3,5.3
214.0,213.6,4.7,10.4,11.5,5.4
215.0,214.6,4.8,10.5,11.6,5.4
216.0,215.6,4.8,10.6,11.7,5.4
217.0,216.6,4.9,10.7,11.8,5.4
218.0,217.6,4.9,10.8,11.9,5.5
219.0,218.6,5.0,10.9,12.0,5.5
220.0,219.5,5.0,11.0,12.1,5.5
221.0,220.5,5.1,11.1,12.2,5.5
222.0,221.5,5.1,11.2,12.4,5.6
223.0,222.5,5.2,11.3,12.5,5.6
224.0,223.5,5.2,11.4,12.6,5.6
225.0,224.5,5.3,11.5,12.7,5.6
226.0,225.5,5.4,11.6,12.8,5.7
227.0,226.5,5.4,11.8,12.9,5.7
228.0,227.5,5.5,11.9,13.1,5.7
229.0,228.5,5.5,12.0,13.2,5.8
230.0,229.5,5.6,12.1,13.3,5.8
231.0,230.5,5.6,12.2,13.4,5.8
232.0,231.5,5.7,12.3,13.5,5.8
233.0,232.5,5.8,12.4,13.6,5.9
234.0,233.5,5.8,12.5,13.7,5.9
235.0,234.4,5.9,12.6,13.9,5.9
236.0,235.4,5.9,12.7,14.0,5.9
237.0,236.4,6.0,12.8,14.1,5.9
238.0,237.4,6.0,12.9,14.2,6.0
239.0,238.4,6.1,13.0,14.3,6.0
240.0,239.4,6.2,13.1,14.5,6.0
241.0,240.4,6.2,13.2,14.6,6.0
242.0,241.4,6.3,13.3,14.7,6.1
243.0,242.4,6.4,13.4,14.8,6.1
244.0,243.4,6.5,13.5,15.0,6.1
245.0,244.4,6.5,13.6,15.1,6.2
246.0,245.4,6.6,13.7,15.2,6.2
247.0,246.4,6.7,13.8,15.3,6.2
248.0,247.3,6.7,13.9,15.5,6.2
249.0,248.3,6.8,14.0,15.6,6.3
250.0,249.3,6.9,14.1,15.7,6.3
251.0,250.3,7.0,14.2,15.8,6.3
252.0,251.3,7.1,14.3,16.0,6.3
253.0,252.3,7.2,14.4,16.1,6.4
254.0,253.3,7.2,14.5,16.2,6.4
255.0,254.3,7.3,14.7,16.4,6.4
256.0,255.3,7.4,14.8,16.5,6.4
257.0,256.3,7.4,14.9,16.6,6.5
258.0,257.3,7.5,15.0,16.8,6.5
259.0,258.2,7.6,15.1,16.9,6.5
260.0,259.2,7.7,15.2,17.0,6.5
261.0,260.2,7.7,15.3,17.2,6.6
262.0,261.2,7.8,15.4,17.3,6.6
263.0,262.2,7.9,15.5,17.4,6.6
264.0,263.2,8.0,15.6,17.5,6.6
265.0,264.2,8.1,15.7,17.7,6.7
266.0,265.2,8.1,15.8,17.8,6.7
267.0,266.2,8.2,16.0,17.9,6.7
268.0,267.2,8.3,16.1,18.1,6.7
269.0,268.2,8.4,16.2,18.2,6.8
270.0,269.1,8.5,16.3,18.4,6.8
271.0,270.1,8.6,16.4,18.5,6.8
272.0,271.1,8.6,16.5,18.6,6.8
273.0,272.1,8.7,16.6,18.8,6.9
274.0,273.1,8.8,16.7,18.9,6.9
275.0,274.1,8.9,16.8,19.1,6.9
276.0,275.1,9.0,17.0,19.2,7.0
277.0,276.1,9.1,17.1,19.3,7.0
278.0,277.1,9.2,17.2,19.5,7.0
279.0,278.1,9.3,17.3,19.6,7.0
280.0,279.0,9.4,17.4,19.8,7.1
281.0,280.0,9.5,17.5,19.9,7.1
282.0,281.0,9.6,17.6,20.1,7.1
283.0,282.0,9.7,17.7,20.2,7.1
284.0,283.0,9.8,17.9,20.4,7.2
285.0,284.0,9.9,18.0,20.5,7.2
286.0,285.0,10.0,18.1,20.6,7.2
287.0,286.0,10.1,18.2,20.8,7.2
288.0,287.0,10.2,18.3,20.9,7.3
289.0,287.9,10.3,18.4,21.1,7.3
290.0,288.9,10.4,18.5,21.3,7.3
291.0,289.9,10.5,18.7,21.4,7.4
292.0,290.9,10.6,18.8,21.6,7.4
293.0,291.9,10.8,18.9,21.7,7.4
294.0,292.9,10.9,19.0,21.9,7.4
295.0,293.9,11.0,19.1,22.1,7.5
296.0,294.8,11.1,19.3,22.2,7.5
297.0,295.8,11.2,19.4,22.4,7.5
298.0,296.8,11.3,19.5,22.6,7.6
299.0,297.8,11.5,19.6,22.7,7.6
300.0,298.8,11.6,19.7,22.9,7.6
301.0,299.8,11.7,19.9,23.1,7.7
302.0,300.8,11.8,20.0,23.2,7.7
303.0,301.7,11.9,20.1,23.4,7.7
304.0,302.7,12.0,20.3,23.6,7.8
305.0,303.7,12.2,20.4,23.7,7.8
306.0,304.7,12.3,20.5,23.9,7.8
307.0,305.7,12.4,20.6,24.1,7.8
308.0,306.7,12.5,20.8,24.2,7.9
309.0,307.6,12.6,20.9,24.4,7.9
310.0,308.6,12.7,21.0,24.6,7.9
311.0,309.6,12.8,21.2,24.7,8.0
312.0,310.6,12.9,21.3,24.9,8.0
313.0,311.6,13.1,21.4,25.1,8.0
314.0,312.6,13.2,21.5,25.3,8.0
315.0,313.6,13.3,21.7,25.4,8.1
316.0,314.5,13.4,21.8,25.6,8.1
317.0,315.5,13.5,21.9,25.8,8.1
318.0,316.5,13.7,22.1,26.0,8.2
319.0,317.5,13.8,22.2,26.1,8.2
320.0,318.5,13.9,22.3,26.3,8.2
321.0,319.5,14.1,22.5,26.5,8.3
322.0,320.4,14.2,22.6,26.7,8.3
323.0,321.4,14.3,22.8,26.9,8.3
324.0,322.4,14.4,22.9,27.1,8.4
325.0,323.4,14.5,23.1,27.2,8.4
326.0,324.4,14.6,23.2,27.4,8.4
327.0,325.4,14.8,23.3,27.6,8.4
328.0,326.3,14.9,23.5,27.8,8.5
329.0,327.3,15.0,23.6,28.0,8.5
330.0,328.3,15.1,23.8,28.1,8.5
331.0,329.3,15.2,23.9,28.3,8.6
332.0,330.3,15.3,24.0,28.5,8.6
333.0,331.3,15.5,24.2,28.7,8.6
334.0,332.2,15.6,24.3,28.9,8.6
335.0,333.2,15.7,24.4,29.1,8.7
336.0,334.2,15.8,24.6,29.2,8.7
337.0,335.2,16.0,24.7,29.4,8.7
338.0,336.2,16.1,24.9,29.6,8.8
339.0,337.1,16.2,25.0,29.8,8.8
340.0,338.1,16.3,25.2,30.0,8.8
341.0,339.1,16.4,25.3,30.2,8.8
342.0,340.1,16.5,25.5,30.3,8.9
343.0,341.1,16.6,25.6,30.5,8.9
344.0,342.1,16.7,25.7,30.7,8.9
345.0,343.0,16.9,25.9,30.9,9.0
346.0,344.0,17.0,26.0,31.1,9.0
347.0,345.0,17.1,26.2,31.3,9.0
348.0,346.0,17.2,26.3,31.5,9.0
349.0,347.0,17.4,26.5,31.7,9.1
350.0,348.0,17.5,26.6,31.8,9.1
351.0,348.9,17.6,26.8,32.0,9.1
352.0,349.9,17.7,26.9,32.2,9.2
353.0,350.9,17.8,27.1,32.4,9.2
354.0,351.9,17.9,27.2,32.6,9.2
355.0,352.9,18.1,27.4,32.8,9.2
356.0,353.8,18.2,27.5,33.0,9.3
357.0,354.8,18.3,27.7,33.2,9.3
358.0,355.8,18.4,27.8,33.4,9.3
359.0,356.8,18.5,28.0,33.6,9.4
360.0,357.8,18.7,28.2,33.8,9.4
361.0,358.7,18.8,28.3,34.0,9.4
362.0,359.7,18.9,28.5,34.2,9.4
363.0,360.7,19.0,28.6,34.3,9.5
364.0,361.7,19.1,28.8,34.5,9.5
365.0,362.7,19.2,28.9,34.7,9.5
366.0,363.6,19.3,29.1,34.9,9.5
367.0,364.6,19.5,29.2,35.1,9.6
368.0,365.6,19.6,29.4,35.3,9.6
369.0,366.6,19.7,29.6,35.5,9.6
370.0,367.6,19.8,29.7,35.7,9.6
371.0,368.6,19.9,29.9,35.9,9.7
372.0,369.5,20.0,30.1,36.1,9.7
373.0,370.5,20.1,30.2,36.3,9.7
374.0,371.5,20.2,30.4,36.5,9.8
375.0,372.5,20.3,30.5,36.7,9.8
376.0,373.5,20.4,30.7,36.9,9.8
377.0,374.4,20.5,30.9,37.0,9.8
378.0,375.4,20.6,31.0,37.2,9.8
379.0,376.4,20.7,31.2,37.4,9.9
380.0,377.4,20.8,31.3,37.6,9.9
381.0,378.4,20.9,31.5,37.8,9.9
382.0,379.4,21.0,31.6,38.0,9.9
383.0,380.3,21.1,31.8,38.1,10.0
384.0,381.3,21.2,31.9,38.3,10.0
385.0,382.3,21.3,32.1,38.5,10.0
386.0,383.3,21.4,32.3,38.7,10.0
387.0,384.3,21.5,32.4,38.9,10.1
388.0,385.2,21.5,32.6,39.1,10.1
389.0,386.2,21.6,32.8,39.3,10.1
390.0,387.2,21.7,32.9,39.4,10.1
391.0,388.2,21.8,33.1,39.6,10.1
392.0,389.2,21.9,33.2,39.8,10.1
393.0,390.2,21.9,33.4,39.9,10.2
394.0,391.2,22.0,33.5,40.1,10.2
395.0,392.1,22.1,33.7,40.3,10.2
396.0,393.1,22.2,33.8,40.4,10.2
397.0,394.1,22.3,34.0,40.6,10.2
398.0,395.1,22.3,34.1,40.8,10.2
399.0,396.1,22.4,34.3,40.9,10.3
400.0,397.1,22.4,34.4,41.1,10.3
401.0,398.1,22.5,34.6,41.3,10.3
402.0,399.0,22.6,34.8,41.4,10.3
403.0,400.0,22.7,34.9,41.6,10.3
404.0,401.0,22.7,35.1,41.8,10.3
405.0,402.0,22.8,35.2,41.9,10.4
406.0,403.0,22.9,35.4,42.1,10.4
407.0,404.0,22.9,35.5,42.3,10.4
408.0,405.0,23.0,35.7,42.5,10.4
409.0,405.9,23.1,35.8,42.6,10.4
410.0,406.9,23.1,36.0,42.8,10.4
411.0,407.9,23.2,36.2,43.0,10.5
412.0,408.9,23.3,36.3,43.1,10.5
413.0,409.9,23.3,36.5,43.3,10.5
414.0,410.9,23.4,36.6,43.5,10.5
415.0,411.9,23.5,36.8,43.6,10.5
416.0,412.8,23.5,36.9,43.8,10.5
417.0,413.8,23.6,37.1,44.0,10.5
418.0,414.8,23.7,37.2,44.1,10.6
419.0,415.8,23.8,37.4,44.3,10.6
420.0,416.8,23.8,37.5,44.5,10.6
421.0,417.8,23.9,37.7,44.6,10.6
422.0,418.8,23.9,37.8,44.8,10.6
423.0,419.7,24.0,38.0,44.9,10.6
424.0,420.7,24.1,38.2,45.1,10.6
425.0,421.7,24.1,38.3,45.3,10.7
426.0,422.7,24.2,38.5,45.4,10.7
427.0,423.7,24.2,38.6,45.6,10.7
428.0,424.7,24.3,38.8,45.8,10.7
429.0,425.7,24.4,38.9,45.9,10.7
430.0,426.6,24.4,39.1,46.1,10.7
431.0,427.6,24.5,39.2,46.3,10.7
432.0,428.6,24.6,39.4,46.4,10.7
433.0,429.6,24.6,39.5,46.6,10.8
434.0,430.6,24.7,39.7,46.8,10.8
435.0,431.6,24.8,39.8,46.9,10.8
436.0,432.6,24.8,40.0,47.1,10.8
437.0,433.5,24.9,40.2,47.2,10.8
438.0,434.5,25.0,40.3,47.4,10.8
439.0,435.5,25.0,40.5,47.6,10.8
440.0,436.5,25.1,40.6,47.7,10.9
441.0,437.5,25.2,40.8,47.9,10.9
442.0,438.5,25.2,40.9,48.1,10.9
443.0,439.5,25.3,41.1,48.3,10.9
444.0,440.4,25.4,41.2,48.4,10.9
445.0,441.4,25.4,41.4,48.6,10.9
446.0,442.4,25.5,41.6,48.7,10.9
447.0,443.4,25.6,41.7,48.9,10.9
448.0,444.4,25.6,41.9,49.1,11.0
449.0,445.4,25.7,42.0,49.3,11.0
450.0,446.4,25.8,42.2,49.4,11.0
451.0,447.3,25.8,42.3,49.6,11.0
452.0,448.3,25.9,42.5,49.7,11.0
453.0,449.3,26.0,42.6,49.9,11.0
454.0,450.3,26.0,42.8,50.1,11.0
455.0,451.3,26.1,42.9,50.3,11.0
456.0,452.3,26.2,43.1,50.4,11.1
457.0,453.3,26.2,43.3,50.6,11.1
458.0,454.2,26.3,43.4,50.7,11.1
459.0,455.2,26.4,43.6,50.9,11.1
460.0,456.2,26.4,43.7,51.1,11.1
461.0,457.2,26.5,43.9,51.2,11.1
462.0,458.2,26.5,44.0,51.4,11.1
463.0,459.2,26.6,44.2,51.6,11.1
464.0,460.2,26.7,44.3,51.7,11.1
465.0,461.1,26.7,44.5,51.9,11.2
466.0,462.1,26.8,44.6,52.1,11.2
467.0,463.1,26.9,44.8,52.2,11.2
468.0,464.1,26.9,45.0,52.4,11.2
469.0,465.1,27.0,45.1,52.6,11.2
470.0,466.1,27.1,45.3,52.7,11.2
471.0,467.1,27.1,45.4,52.9,11.2
472.0,468.0,27.2,45.6,53.1,11.2
473.0,469.0,27.3,45.7,53.2,11.3
474.0,470.0,27.4,45.9,53.4,11.3
475.0,471.0,27.4,46.0,53.6,11.3
476.0,472.0,27.5,46.2,53.7,11.3
477.0,473.0,27.6,46.3,53.9,11.3
478.0,474.0,27.6,46.5,54.1,11.3
479.0,474.9,27.7,46.7,54.3,11.3
480.0,475.9,27.7,46.8,54.4,11.3
481.0,476.9,27.8,47.0,54.6,11.3
482.0,477.9,27.9,47.1,54.7,11.4
483.0,478.9,27.9,47.3,54.9,11.4
484.0,479.9,28.0,47.4,55.1,11.4
485.0,480.9,28.0,47.6,55.2,11.4
486.0,481.8,28.1,47.7,55.4,11.4
487.0,482.8,28.2,47.9,55.6,11.4
488.0,483.8,28.2,48.0,55.7,11.4
489.0,484.8,28.3,48.2,55.9,11.4
490.0,485.8,28.4,48.4,56.1,11.4
491.0,486.8,28.5,48.5,56.2,11.5
492.0,487.8,28.5,48.7,56.4,11.5
493.0,488.7,28.6,48.8,56.6,11.5
494.0,489.7,28.7,49.0,56.8,11.5
495.0,490.7,28.8,49.1,56.9,11.5
496.0,491.7,28.8,49.3,57.1,11.5
497.0,492.7,28.9,49.5,57.3,11.5
498.0,493.7,29.0,49.6,57.4,11.5
499.0,494.7,29.1,49.8,57.6,11.5
500.0,495.6,29.1,49.9,57.8,11.6
501.0,496.6,29.2,50.1,58.0,11.6
502.0,497.6,29.3,50.2,58.1,11.6
503.0,498.6,29.4,50.4,58.3,11.6
504.0,499.6,29.4,50.6,58.5,11.6
505.0,500.6,29.5,50.7,58.7,11.6
506.0,501.5,29.6,50.9,58.9,11.6
507.0,502.5,29.7,51.1,59.1,11.6
508.0,503.5,29.8,51.2,59.2,11.7
509.0,504.5,29.9,51.4,59.4,11.7
510.0,505.5,29.9,51.6,59.6,11.7
511.0,506.5,30.0,51.7,59.8,11.7
512.0,507.4,30.1,51.9,60.0,11.7
513.0,508.4,30.2,52.1,60.2,11.7
514.0,509.4,30.2,52.3,60.4,11.7
515.0,510.4,30.3,52.4,60.6,11.8
516.0,511.4,30.4,52.6,60.8,11.8
517.0,512.3,30.5,52.8,60.9,11.8
518.0,513.3,30.5,52.9,61.1,11.8
519.0,514.3,30.6,53.1,61.3,11.8
520.0,515.3,30.7,53.3,61.5,11.8
521.0,516.3,30.7,53.5,61.6,11.8
522.0,517.3,30.8,53.6,61.8,11.8
523.0,518.2,30.8,53.8,62.0,11.9
524.0,519.2,30.9,54.0,62.2,11.9
525.0,520.2,31.0,54.1,62.4,11.9
526.0,521.2,31.1,54.3,62.5,11.9
527.0,522.2,31.1,54.5,62.7,11.9
528.0,523.2,31.2,54.6,62.9,11.9
529.0,524.1,31.2,54.8,63.1,11.9
530.0,525.1,31.3,55.0,63.2,11.9
531.0,526.1,31.3,55.1,63.4,11.9
532.0,527.1,31.4,55.3,63.6,12.0
533.0,528.1,31.4,55.5,63.8,12.0
534.0,529.1,31.5,55.7,63.9,12.0
535.0,530.0,31.6,55.8,64.1,12.0
536.0,531.0,31.6,56.0,64.3,12.0
537.0,532.0,31.7,56.1,64.5,12.0
538.0,533.0,31.7,56.3,64.6,12.0
539.0,534.0,31.8,56.5,64.8,12.0
540.0,535.0,31.8,56.7,65.0,12.0
541.0,536.0,31.8,56.8,65.1,12.0
542.0,536.9,31.9,57.0,65.3,12.0
543.0,537.9,32.0,57.2,65.5,12.1
544.0,538.9,32.0,57.3,65.7,12.1
545.0,539.9,32.1,57.5,65.8,12.1
546.0,540.9,32.1,57.7,66.0,12.1
547.0,541.9,32.2,57.8,66.2,12.1
548.0,542.8,32.2,58.0,66.4,12.1
549.0,543.8,32.3,58.2,66.5,12.1
550.0,544.8,32.4,58.3,66.7,12.1
551.0,545.8,32.4,58.5,66.9,12.1
552.0,546.8,32.5,58.7,67.1,12.1
553.0,547.8,32.5,58.8,67.2,12.2
554.0,548.7,32.6,59.0,67.4,12.2
555.0,549.7,32.7,59.2,67.6,12.2
556.0,550.7,32.7,59.3,67.8,12.2
557.0,551.7,32.8,59.5,67.9,12.2
558.0,552.7,32.8,59.7,68.1,12.2
559.0,553.7,32.9,59.8,68.3,12.2
560.0,554.7,32.9,60.0,68.5,12.2
561.0,555.6,33.0,60.2,68.6,12.2
562.0,556.6,33.1,60.3,68.8,12.2
563.0,557.6,33.1,60.5,69.0,12.3
564.0,558.6,33.2,60.7,69.1,12.3
565.0,559.6,33.2,60.8,69.3,12.3
566.0,560.6,33.3,61.0,69.5,12.3
567.0,561.5,33.3,61.2,69.7,12.3
568.0,562.5,33.4,61.3,69.8,12.3
569.0,563.5,33.5,61.5,70.0,12.3
570.0,564.5,33.5,61.7,70.2,12.3
571.0,565.5,33.6,61.8,70.4,12.3
572.0,566.5,33.7,62.0,70.5,12.3
573.0,567.5,33.7,62.2,70.7,12.3
574.0,568.4,33.8,62.3,70.9,12.4
575.0,569.4,33.8,62.5,71.1,12.4
576.0,570.4,33.9,62.7,71.3,12.4
577.0,571.4,34.0,62.9,71.4,12.4
578.0,572.4,34.0,63.0,71.6,12.4
