Depth,True Vertical Depth,Borehole Northing,Borehole Easting,Total Deviation,Total Deviation
88.0,88.0,-1.7,-0.2,1.7,2.0
89.0,89.0,-1.7,-0.2,1.8,2.0
90.0,90.0,-1.8,-0.2,1.8,2.0
91.0,91.0,-1.8,-0.1,1.8,2.0
92.0,91.9,-1.9,-0.1,1.9,2.0
93.0,92.9,-1.9,-0.1,1.9,2.1
94.0,93.9,-2.0,-0.1,2.0,2.1
95.0,94.9,-2.0,-0.1,2.0,2.1
96.0,95.9,-2.0,-0.1,2.0,2.1
97.0,96.9,-2.1,-0.1,2.1,2.1
98.0,97.9,-2.1,-0.1,2.1,2.1
99.0,98.9,-2.1,0.0,2.1,2.2
100.0,99.9,-2.2,0.0,2.2,2.2
101.0,100.9,-2.2,0.0,2.2,2.2
102.0,101.9,-2.2,0.0,2.2,2.2
103.0,102.9,-2.3,0.0,2.3,2.2
104.0,103.9,-2.3,0.1,2.3,2.2
105.0,104.9,-2.4,0.1,2.4,2.3
106.0,105.9,-2.4,0.1,2.4,2.3
107.0,106.9,-2.5,0.1,2.5,2.3
108.0,107.9,-2.5,0.2,2.5,2.3
109.0,108.9,-2.6,0.2,2.6,2.3
110.0,109.9,-2.6,0.2,2.6,2.4
111.0,110.9,-2.6,0.3,2.7,2.4
112.0,111.9,-2.7,0.3,2.7,2.4
113.0,112.9,-2.7,0.3,2.7,2.4
114.0,113.9,-2.8,0.3,2.8,2.4
115.0,114.9,-2.8,0.4,2.8,2.5
116.0,115.9,-2.8,0.4,2.9,2.5
117.0,116.9,-2.9,0.4,2.9,2.5
118.0,117.9,-2.9,0.5,3.0,2.5
119.0,118.9,-3.0,0.5,3.0,2.5
120.0,119.9,-3.0,0.5,3.1,2.6
121.0,120.9,-3.0,0.6,3.1,2.6
122.0,121.9,-3.1,0.6,3.1,2.6
123.0,122.9,-3.1,0.6,3.2,2.6
124.0,123.9,-3.1,0.7,3.2,2.6
125.0,124.9,-3.2,0.7,3.3,2.6
126.0,125.9,-3.2,0.7,3.3,2.6
127.0,126.9,-3.3,0.8,3.3,2.6
128.0,127.9,-3.3,0.8,3.4,2.7
129.0,128.9,-3.3,0.8,3.4,2.7
130.0,129.9,-3.4,0.9,3.5,2.7
131.0,130.9,-3.4,0.9,3.5,2.7
132.0,131.9,-3.4,0.9,3.6,2.7
133.0,132.9,-3.5,1.0,3.6,2.7
134.0,133.9,-3.5,1.0,3.7,2.7
135.0,134.9,-3.6,1.0,3.7,2.8
136.0,135.9,-3.6,1.1,3.8,2.8
137.0,136.9,-3.6,1.1,3.8,2.8
138.0,137.9,-3.7,1.2,3.9,2.8
139.0,138.9,-3.7,1.2,3.9,2.8
140.0,139.9,-3.8,1.2,4.0,2.8
141.0,140.9,-3.8,1.3,4.0,2.8
142.0,141.9,-3.9,1.3,4.1,2.9
143.0,142.9,-3.9,1.3,4.1,2.9
144.0,143.9,-3.9,1.4,4.2,2.9
145.0,144.9,-4.0,1.4,4.2,2.9
146.0,145.9,-4.0,1.4,4.3,2.9
147.0,146.9,-4.0,1.5,4.3,2.9
148.0,147.9,-4.1,1.5,4.4,2.9
149.0,148.9,-4.1,1.6,4.4,3.0
150.0,149.9,-4.2,1.6,4.5,3.0
151.0,150.9,-4.2,1.6,4.5,3.0
152.0,151.9,-4.3,1.7,4.6,3.0
153.0,152.9,-4.3,1.7,4.7,3.0
154.0,153.9,-4.4,1.8,4.7,3.1
155.0,154.9,-4.4,1.8,4.8,3.1
156.0,155.9,-4.4,1.9,4.8,3.1
157.0,156.9,-4.5,1.9,4.9,3.1
158.0,157.9,-4.5,2.0,4.9,3.1
159.0,158.9,-4.6,2.0,5.0,3.1
160.0,159.9,-4.6,2.0,5.0,3.2
161.0,160.9,-4.7,2.1,5.1,3.2
162.0,161.8,-4.7,2.1,5.2,3.2
163.0,162.8,-4.8,2.2,5.2,3.2
164.0,163.8,-4.8,2.3,5.3,3.2
165.0,164.8,-4.9,2.3,5.4,3.3
166.0,165.8,-4.9,2.4,5.4,3.3
167.0,166.8,-5.0,2.4,5.5,3.3
168.0,167.8,-5.0,2.5,5.6,3.3
169.0,168.8,-5.0,2.5,5.6,3.3
170.0,169.8,-5.1,2.6,5.7,3.4
171.0,170.8,-5.1,2.6,5.8,3.4
172.0,171.8,-5.2,2.7,5.8,3.4
173.0,172.8,-5.2,2.7,5.9,3.4
174.0,173.8,-5.3,2.8,6.0,3.4
175.0,174.8,-5.3,2.8,6.0,3.4
176.0,175.8,-5.4,2.9,6.1,3.5
177.0,176.8,-5.4,2.9,6.2,3.5
178.0,177.8,-5.5,3.0,6.2,3.5
179.0,178.8,-5.5,3.0,6.3,3.5
180.0,179.8,-5.5,3.1,6.3,3.5
181.0,180.8,-5.6,3.1,6.4,3.5
182.0,181.8,-5.6,3.2,6.5,3.6
183.0,182.8,-5.7,3.2,6.5,3.6
184.0,183.8,-5.7,3.3,6.6,3.6
185.0,184.8,-5.8,3.3,6.7,3.6
186.0,185.8,-5.8,3.4,6.7,3.6
187.0,186.8,-5.9,3.4,6.8,3.6
188.0,187.8,-5.9,3.5,6.9,3.7
189.0,188.8,-6.0,3.5,6.9,3.7
190.0,189.8,-6.0,3.6,7.0,3.7
191.0,190.8,-6.1,3.6,7.1,3.7
192.0,191.8,-6.1,3.7,7.1,3.7
193.0,192.8,-6.1,3.7,7.2,3.7
194.0,193.8,-6.2,3.8,7.2,3.7
195.0,194.8,-6.2,3.8,7.3,3.7
196.0,195.8,-6.3,3.8,7.3,3.7
197.0,196.8,-6.3,3.9,7.4,3.8
198.0,197.8,-6.3,3.9,7.5,3.8
199.0,198.8,-6.4,4.0,7.5,3.8
200.0,199.8,-6.4,4.0,7.6,3.8
201.0,200.8,-6.4,4.1,7.6,3.8
202.0,201.8,-6.5,4.1,7.7,3.8
203.0,202.8,-6.5,4.1,7.7,3.8
204.0,203.8,-6.5,4.2,7.8,3.8
205.0,204.8,-6.6,4.2,7.8,3.8
206.0,205.8,-6.6,4.3,7.9,3.8
207.0,206.8,-6.7,4.3,7.9,3.8
208.0,207.8,-6.7,4.4,8.0,3.8
209.0,208.7,-6.7,4.4,8.1,3.9
210.0,209.7,-6.8,4.5,8.1,3.9
211.0,210.7,-6.8,4.5,8.2,3.9
212.0,211.7,-6.8,4.6,8.2,3.9
213.0,212.7,-6.9,4.6,8.3,3.9
214.0,213.7,-6.9,4.6,8.3,3.9
215.0,214.7,-6.9,4.7,8.3,3.9
216.0,215.7,-6.9,4.7,8.4,3.9
217.0,216.7,-7.0,4.8,8.4,3.9
218.0,217.7,-7.0,4.8,8.5,3.9
219.0,218.7,-7.0,4.9,8.5,3.9
220.0,219.7,-7.0,4.9,8.6,3.9
221.0,220.7,-7.1,5.0,8.6,3.9
222.0,221.7,-7.1,5.0,8.7,3.9
223.0,222.7,-7.1,5.1,8.7,3.9
224.0,223.7,-7.1,5.1,8.8,3.9
225.0,224.7,-7.1,5.1,8.8,3.9
226.0,225.7,-7.2,5.2,8.9,3.9
227.0,226.7,-7.2,5.2,8.9,3.9
228.0,227.7,-7.2,5.3,8.9,3.9
229.0,228.7,-7.2,5.3,9.0,3.9
230.0,229.7,-7.3,5.4,9.0,3.9
231.0,230.7,-7.3,5.4,9.1,3.9
232.0,231.7,-7.3,5.5,9.2,3.9
233.0,232.7,-7.4,5.5,9.2,4.0
234.0,233.7,-7.4,5.6,9.3,4.0
235.0,234.7,-7.4,5.7,9.3,4.0
236.0,235.7,-7.5,5.7,9.4,4.0
237.0,236.7,-7.5,5.8,9.5,4.0
238.0,237.7,-7.5,5.8,9.5,4.0
239.0,238.7,-7.6,5.9,9.6,4.0
240.0,239.7,-7.6,5.9,9.6,4.0
241.0,240.7,-7.6,6.0,9.7,4.0
242.0,241.7,-7.7,6.1,9.8,4.0
243.0,242.7,-7.7,6.1,9.8,4.0
244.0,243.7,-7.7,6.2,9.9,4.0
245.0,244.7,-7.7,6.2,9.9,4.1
246.0,245.7,-7.8,6.3,10.0,4.1
247.0,246.7,-7.8,6.3,10.0,4.1
248.0,247.7,-7.8,6.4,10.1,4.1
249.0,248.7,-7.9,6.4,10.1,4.1
250.0,249.7,-7.9,6.5,10.2,4.1
251.0,250.7,-7.9,6.5,10.2,4.1
252.0,251.7,-7.9,6.6,10.3,4.1
253.0,252.7,-7.9,6.6,10.3,4.1
254.0,253.7,-8.0,6.6,10.4,4.1
255.0,254.7,-8.0,6.7,10.4,4.1
256.0,255.7,-8.0,6.7,10.5,4.1
257.0,256.7,-8.1,6.8,10.5,4.1
258.0,257.7,-8.1,6.8,10.6,4.1
259.0,258.7,-8.1,6.9,10.6,4.1
260.0,259.7,-8.1,6.9,10.6,4.1
261.0,260.7,-8.1,7.0,10.7,4.1
262.0,261.7,-8.1,7.0,10.7,4.1
263.0,262.7,-8.1,7.0,10.7,4.1
264.0,263.7,-8.1,7.1,10.8,4.1
265.0,264.7,-8.1,7.2,10.8,4.1
266.0,265.7,-8.1,7.2,10.9,4.1
267.0,266.7,-8.1,7.2,10.9,4.1
268.0,267.7,-8.1,7.3,10.9,4.1
269.0,268.7,-8.1,7.3,10.9,4.1
270.0,269.7,-8.1,7.4,11.0,4.1
271.0,270.7,-8.1,7.4,11.0,4.1
272.0,271.7,-8.1,7.5,11.0,4.0
273.0,272.7,-8.1,7.5,11.0,4.0
274.0,273.7,-8.1,7.5,11.0,4.0
275.0,274.7,-8.0,7.6,11.0,4.0
276.0,275.6,-8.0,7.6,11.1,4.0
277.0,276.6,-8.0,7.6,11.1,4.0
278.0,277.6,-8.0,7.7,11.1,4.0
279.0,278.6,-8.0,7.7,11.1,4.0
280.0,279.6,-8.0,7.7,11.1,4.0
281.0,280.6,-7.9,7.8,11.1,4.0
282.0,281.6,-7.9,7.8,11.1,3.9
283.0,282.6,-7.9,7.9,11.1,3.9
284.0,283.6,-7.9,7.9,11.2,3.9
285.0,284.6,-7.8,8.0,11.2,3.9
286.0,285.6,-7.8,8.0,11.2,3.9
287.0,286.6,-7.8,8.0,11.2,3.9
288.0,287.6,-7.7,8.0,11.2,3.9
289.0,288.6,-7.7,8.1,11.2,3.9
290.0,289.6,-7.7,8.1,11.2,3.8
291.0,290.6,-7.6,8.1,11.2,3.8
292.0,291.6,-7.6,8.2,11.2,3.8
293.0,292.6,-7.6,8.2,11.2,3.8
294.0,293.6,-7.5,8.2,11.2,3.8
295.0,294.6,-7.5,8.3,11.2,3.8
296.0,295.6,-7.4,8.3,11.1,3.8
297.0,296.6,-7.4,8.3,11.1,3.8
298.0,297.6,-7.4,8.4,11.1,3.7
299.0,298.6,-7.3,8.4,11.1,3.7
300.0,299.6,-7.3,8.4,11.1,3.7
301.0,300.6,-7.2,8.4,11.1,3.7
302.0,301.6,-7.1,8.4,11.1,3.7
303.0,302.6,-7.1,8.5,11.0,3.6
304.0,303.6,-7.0,8.5,11.0,3.6
305.0,304.6,-7.0,8.5,11.0,3.6
306.0,305.6,-6.9,8.5,11.0,3.6
307.0,306.6,-6.9,8.6,11.0,3.6
308.0,307.6,-6.8,8.6,11.0,3.6
309.0,308.6,-6.7,8.6,10.9,3.5
310.0,309.6,-6.7,8.6,10.9,3.5
311.0,310.6,-6.6,8.7,10.9,3.5
312.0,311.6,-6.5,8.7,10.9,3.5
313.0,312.6,-6.5,8.7,10.9,3.5
314.0,313.6,-6.4,8.7,10.9,3.5
315.0,314.6,-6.4,8.8,10.8,3.4
316.0,315.6,-6.3,8.8,10.8,3.4
317.0,316.6,-6.2,8.8,10.8,3.4
318.0,317.6,-6.2,8.8,10.8,3.4
319.0,318.6,-6.1,8.9,10.7,3.4
320.0,319.6,-6.0,8.9,10.7,3.4
321.0,320.6,-6.0,8.9,10.7,3.3
322.0,321.6,-5.9,8.9,10.7,3.3
323.0,322.6,-5.8,8.9,10.7,3.3
324.0,323.6,-5.8,8.9,10.6,3.3
325.0,324.6,-5.7,9.0,10.6,3.3
326.0,325.6,-5.6,9.0,10.6,3.3
327.0,326.6,-5.5,9.0,10.6,3.2
328.0,327.6,-5.5,9.0,10.6,3.2
329.0,328.6,-5.4,9.0,10.5,3.2
330.0,329.6,-5.3,9.1,10.5,3.2
331.0,330.5,-5.3,9.1,10.5,3.2
332.0,331.5,-5.2,9.1,10.5,3.2
333.0,332.5,-5.1,9.1,10.5,3.1
334.0,333.5,-5.1,9.1,10.4,3.1
335.0,334.5,-5.0,9.2,10.4,3.1
336.0,335.5,-4.9,9.2,10.4,3.1
337.0,336.5,-4.9,9.2,10.4,3.1
338.0,337.5,-4.8,9.2,10.4,3.1
339.0,338.5,-4.7,9.2,10.4,3.1
340.0,339.5,-4.6,9.2,10.3,3.0
341.0,340.5,-4.6,9.2,10.3,3.0
342.0,341.5,-4.5,9.3,10.3,3.0
343.0,342.5,-4.5,9.3,10.3,3.0
344.0,343.5,-4.4,9.3,10.3,3.0
345.0,344.5,-4.3,9.3,10.3,3.0
346.0,345.5,-4.3,9.3,10.2,3.0
347.0,346.5,-4.2,9.3,10.2,2.9
348.0,347.5,-4.1,9.4,10.2,2.9
349.0,348.5,-4.1,9.4,10.2,2.9
350.0,349.5,-4.0,9.4,10.2,2.9
351.0,350.5,-3.9,9.4,10.2,2.9
352.0,351.5,-3.9,9.4,10.2,2.9
353.0,352.5,-3.8,9.4,10.2,2.9
354.0,353.5,-3.8,9.4,10.2,2.9
355.0,354.5,-3.7,9.5,10.2,2.9
356.0,355.5,-3.7,9.5,10.2,2.9
357.0,356.5,-3.6,9.5,10.1,2.8
358.0,357.5,-3.6,9.5,10.1,2.8
359.0,358.5,-3.5,9.5,10.1,2.8
360.0,359.5,-3.4,9.5,10.1,2.8
361.0,360.5,-3.4,9.5,10.1,2.8
362.0,361.5,-3.3,9.6,10.1,2.8
363.0,362.5,-3.3,9.6,10.1,2.8
364.0,363.5,-3.2,9.6,10.1,2.8
365.0,364.5,-3.2,9.6,10.1,2.8
366.0,365.5,-3.1,9.6,10.1,2.8
367.0,366.5,-3.0,9.6,10.1,2.8
368.0,367.5,-3.0,9.7,10.1,2.7
369.0,368.5,-2.9,9.7,10.1,2.7
370.0,369.5,-2.8,9.7,10.1,2.7
371.0,370.5,-2.8,9.7,10.1,2.7
372.0,371.5,-2.7,9.7,10.1,2.7
373.0,372.5,-2.7,9.7,10.1,2.7
374.0,373.5,-2.6,9.7,10.1,2.7
375.0,374.5,-2.5,9.8,10.1,2.7
376.0,375.5,-2.5,9.8,10.1,2.7
377.0,376.5,-2.4,9.8,10.1,2.7
378.0,377.4,-2.3,9.8,10.1,2.7
379.0,378.4,-2.3,9.8,10.1,2.7
380.0,379.4,-2.2,9.9,10.1,2.7
381.0,380.4,-2.2,9.9,10.1,2.7
382.0,381.4,-2.1,9.9,10.1,2.6
383.0,382.4,-2.0,9.9,10.1,2.6
384.0,383.4,-2.0,9.9,10.1,2.6
385.0,384.4,-1.9,10.0,10.1,2.6
386.0,385.4,-1.8,10.0,10.1,2.6
387.0,386.4,-1.8,10.0,10.2,2.6
388.0,387.4,-1.7,10.0,10.2,2.6
389.0,388.4,-1.6,10.0,10.2,2.6
390.0,389.4,-1.6,10.1,10.2,2.6
391.0,390.4,-1.5,10.1,10.2,2.6
392.0,391.4,-1.5,10.1,10.2,2.6
393.0,392.4,-1.4,10.1,10.2,2.6
394.0,393.4,-1.3,10.1,10.2,2.6
395.0,394.4,-1.3,10.2,10.2,2.6
396.0,395.4,-1.2,10.2,10.3,2.6
397.0,396.4,-1.1,10.2,10.3,2.6
398.0,397.4,-1.1,10.2,10.3,2.6
399.0,398.4,-1.0,10.2,10.3,2.6
400.0,399.4,-0.9,10.3,10.3,2.6
401.0,400.4,-0.9,10.3,10.3,2.6
402.0,401.4,-0.8,10.3,10.3,2.6
403.0,402.4,-0.8,10.3,10.4,2.6
404.0,403.4,-0.7,10.4,10.4,2.6
405.0,404.4,-0.6,10.4,10.4,2.6
406.0,405.4,-0.6,10.4,10.4,2.6
407.0,406.4,-0.5,10.4,10.4,2.6
408.0,407.4,-0.4,10.4,10.4,2.6
409.0,408.4,-0.4,10.5,10.5,2.6
410.0,409.4,-0.3,10.5,10.5,2.6
411.0,410.4,-0.2,10.5,10.5,2.6
412.0,411.4,-0.2,10.5,10.5,2.6
413.0,412.4,-0.1,10.5,10.5,2.6
414.0,413.4,0.0,10.6,10.6,2.6
415.0,414.4,0.0,10.6,10.6,2.6
416.0,415.4,0.1,10.6,10.6,2.5
417.0,416.4,0.1,10.6,10.6,2.5
418.0,417.4,0.2,10.6,10.7,2.5
419.0,418.4,0.2,10.7,10.7,2.5
420.0,419.4,0.3,10.7,10.7,2.5
421.0,420.4,0.4,10.7,10.7,2.5
422.0,421.4,0.4,10.7,10.7,2.5
423.0,422.3,0.5,10.8,10.8,2.5
424.0,423.3,0.6,10.8,10.8,2.5
425.0,424.3,0.6,10.8,10.8,2.5
426.0,425.3,0.7,10.8,10.9,2.6
427.0,426.3,0.7,10.9,10.9,2.6
428.0,427.3,0.8,10.9,10.9,2.6
429.0,428.3,0.9,10.9,11.0,2.6
430.0,429.3,0.9,11.0,11.0,2.6
431.0,430.3,1.0,11.0,11.0,2.6
432.0,431.3,1.1,11.0,11.1,2.6
433.0,432.3,1.1,11.0,11.1,2.6
434.0,433.3,1.2,11.1,11.1,2.6
435.0,434.3,1.3,11.1,11.2,2.6
436.0,435.3,1.4,11.1,11.2,2.6
437.0,436.3,1.4,11.1,11.2,2.6
438.0,437.3,1.5,11.2,11.3,2.6
439.0,438.3,1.6,11.2,11.3,2.6
440.0,439.3,1.6,11.2,11.4,2.6
441.0,440.3,1.7,11.3,11.4,2.6
442.0,441.3,1.8,11.3,11.4,2.6
443.0,442.3,1.9,11.3,11.5,2.6
444.0,443.3,1.9,11.4,11.5,2.6
445.0,444.3,2.0,11.4,11.6,2.6
446.0,445.3,2.1,11.4,11.6,2.6
447.0,446.3,2.1,11.4,11.6,2.6
448.0,447.3,2.2,11.5,11.7,2.6
449.0,448.3,2.3,11.5,11.7,2.6
450.0,449.3,2.3,11.5,11.8,2.6
451.0,450.3,2.4,11.5,11.8,2.6
452.0,451.3,2.5,11.6,11.8,2.6
453.0,452.3,2.5,11.6,11.9,2.6
454.0,453.3,2.6,11.6,11.9,2.6
455.0,454.3,2.7,11.7,12.0,2.6
456.0,455.3,2.7,11.7,12.0,2.6
457.0,456.3,2.8,11.7,12.1,2.6
458.0,457.3,2.9,11.8,12.1,2.6
459.0,458.3,2.9,11.8,12.1,2.6
460.0,459.2,3.0,11.8,12.2,2.7
461.0,460.2,3.1,11.8,12.2,2.7
462.0,461.2,3.2,11.9,12.3,2.7
463.0,462.2,3.2,11.9,12.3,2.7
464.0,463.2,3.3,11.9,12.4,2.7
465.0,464.2,3.4,12.0,12.4,2.7
466.0,465.2,3.4,12.0,12.5,2.7
467.0,466.2,3.5,12.0,12.5,2.7
468.0,467.2,3.6,12.1,12.6,2.7
469.0,468.2,3.7,12.1,12.6,2.7
470.0,469.2,3.8,12.1,12.7,2.7
471.0,470.2,3.8,12.1,12.7,2.7
472.0,471.2,3.9,12.2,12.8,2.7
473.0,472.2,4.0,12.2,12.8,2.7
474.0,473.2,4.1,12.2,12.9,2.7
475.0,474.2,4.2,12.2,12.9,2.7
476.0,475.2,4.2,12.2,13.0,2.7
477.0,476.2,4.3,12.3,13.0,2.7
478.0,477.2,4.4,12.3,13.0,2.7
479.0,478.2,4.5,12.3,13.1,2.7
480.0,479.2,4.5,12.3,13.1,2.7
481.0,480.2,4.6,12.4,13.2,2.7
482.0,481.2,4.7,12.4,13.2,2.7
483.0,482.2,4.8,12.4,13.3,2.8
484.0,483.2,4.8,12.4,13.3,2.8
485.0,484.2,4.9,12.5,13.4,2.8
486.0,485.2,5.0,12.5,13.4,2.8
487.0,486.2,5.1,12.5,13.5,2.8
488.0,487.2,5.2,12.5,13.6,2.8
489.0,488.2,5.2,12.6,13.6,2.8
490.0,489.1,5.3,12.6,13.7,2.8
491.0,490.1,5.4,12.6,13.7,2.8
492.0,491.1,5.5,12.6,13.8,2.8
493.0,492.1,5.5,12.7,13.8,2.8
494.0,493.1,5.6,12.7,13.9,2.8
495.0,494.1,5.7,12.7,13.9,2.8
496.0,495.1,5.8,12.7,14.0,2.8
497.0,496.1,5.8,12.8,14.0,2.8
498.0,497.1,5.9,12.8,14.1,2.8
499.0,498.1,6.0,12.8,14.1,2.8
500.0,499.1,6.1,12.8,14.2,2.8
501.0,500.1,6.1,12.9,14.3,2.8
502.0,501.1,6.2,12.9,14.3,2.9
503.0,502.1,6.3,12.9,14.4,2.9
504.0,503.1,6.4,13.0,14.4,2.9
505.0,504.1,6.4,13.0,14.5,2.9
506.0,505.1,6.5,13.0,14.5,2.9
507.0,506.1,6.6,13.0,14.6,2.9
508.0,507.1,6.7,13.0,14.7,2.9
509.0,508.1,6.8,13.1,14.7,2.9
510.0,509.1,6.8,13.1,14.8,2.9
511.0,510.1,6.9,13.1,14.8,2.9
512.0,511.1,7.0,13.2,14.9,2.9
513.0,512.1,7.0,13.2,14.9,2.9
514.0,513.1,7.1,13.2,15.0,2.9
515.0,514.1,7.2,13.2,15.1,2.9
516.0,515.1,7.2,13.3,15.1,2.9
517.0,516.1,7.3,13.3,15.2,2.9
518.0,517.1,7.4,13.3,15.2,2.9
519.0,518.1,7.5,13.3,15.3,2.9
520.0,519.1,7.5,13.4,15.3,2.9
521.0,520.1,7.6,13.4,15.4,3.0
522.0,521.1,7.7,13.4,15.4,3.0
523.0,522.0,7.7,13.4,15.5,3.0
524.0,523.0,7.8,13.5,15.6,3.0
525.0,524.0,7.9,13.5,15.6,3.0
526.0,525.0,7.9,13.5,15.7,3.0
527.0,526.0,8.0,13.5,15.7,3.0
528.0,527.0,8.1,13.6,15.8,3.0
529.0,528.0,8.2,13.6,15.8,3.0
530.0,529.0,8.2,13.6,15.9,3.0
531.0,530.0,8.3,13.6,16.0,3.0
532.0,531.0,8.4,13.6,16.0,3.0
533.0,532.0,8.4,13.7,16.1,3.0
534.0,533.0,8.5,13.7,16.1,3.0
535.0,534.0,8.6,13.7,16.2,3.0
536.0,535.0,8.6,13.8,16.2,3.0
537.0,536.0,8.7,13.8,16.3,3.0
538.0,537.0,8.8,13.8,16.4,3.0
539.0,538.0,8.8,13.8,16.4,3.0
540.0,539.0,8.9,13.9,16.5,3.1
541.0,540.0,9.0,13.9,16.5,3.1
542.0,541.0,9.0,13.9,16.6,3.1
543.0,542.0,9.1,13.9,16.7,3.1
544.0,543.0,9.2,14.0,16.7,3.1
545.0,544.0,9.2,14.0,16.8,3.1
546.0,545.0,9.3,14.0,16.8,3.1
547.0,546.0,9.4,14.1,16.9,3.1
548.0,547.0,9.4,14.1,17.0,3.1
549.0,548.0,9.5,14.1,17.0,3.1
550.0,549.0,9.6,14.2,17.1,3.1
551.0,550.0,9.6,14.2,17.1,3.1
552.0,551.0,9.7,14.2,17.2,3.1
553.0,552.0,9.8,14.2,17.3,3.1
554.0,553.0,9.8,14.3,17.3,3.1
555.0,554.0,9.9,14.3,17.4,3.1
556.0,555.0,10.0,14.3,17.4,3.1
557.0,556.0,10.0,14.3,17.5,3.1
558.0,557.0,10.1,14.4,17.5,3.1
559.0,558.0,10.1,14.4,17.6,3.1
