Depth,True Vertical Depth,Borehole Northing,Borehole Easting,Total Deviation,Total Deviation
39,38.9754,1.0014,0.3448,1.0591,2.7151
40,39.9739,1.0524,0.3624,1.113,2.7829
41,40.9723,1.1046,0.3804,1.1683,2.8507
42,41.9707,1.1605,0.3996,1.2273,2.9208
43,42.969,1.2157,0.4186,1.2858,2.9896
44,43.967,1.2749,0.439,1.3483,3.0648
45,44.9648,1.3358,0.46,1.4128,3.1408
46,45.9624,1.4031,0.4831,1.484,3.2246
47,46.9599,1.4704,0.5063,1.5551,3.3082
48,47.9571,1.5397,0.5301,1.6284,3.3929
49,48.9541,1.6121,0.5551,1.705,3.4809
50,49.9509,1.6908,0.5822,1.7882,3.5749
51,50.9475,1.7676,0.6086,1.8695,3.6651
52,51.9438,1.8473,0.6361,1.9537,3.7576
53,52.9398,1.9307,0.6648,2.042,3.8541
54,53.9355,2.0221,0.6963,2.1387,3.959
55,54.9311,2.1094,0.7263,2.2309,4.0557
56,55.9267,2.1959,0.7561,2.3224,4.1475
57,56.9227,2.2793,0.7848,2.4106,4.2306
58,57.9182,2.372,0.8169,2.5088,4.324
59,58.9134,2.4622,0.8513,2.6052,4.415
60,59.9083,2.5549,0.8852,2.7039,4.5069
61,60.903,2.6501,0.9212,2.8057,4.6009
62,61.8975,2.7515,0.9582,2.9136,4.6979
63,62.8925,2.8433,0.9941,3.012,4.7805
64,63.8871,2.9386,1.0305,3.114,4.8661
65,64.8817,3.0334,1.0693,3.2163,4.9497
66,65.8762,3.1339,1.1105,3.3249,5.0362
67,66.8705,3.2306,1.1508,3.4295,5.1181
68,67.8648,3.3283,1.1902,3.5347,5.1986
69,68.8584,3.4314,1.2307,3.6454,5.2846
70,69.852,3.5399,1.2745,3.7624,5.3733
71,70.8458,3.6401,1.3192,3.8718,5.4527
72,71.84,3.7371,1.3617,3.9774,5.5247
73,72.8349,3.829,1.4012,4.0773,5.5869
74,73.8295,3.9277,1.4441,4.1847,5.6536
75,74.8238,4.0222,1.489,4.2889,5.7181
76,75.8168,4.1292,1.5349,4.4053,5.7969
77,76.8096,4.2386,1.5798,4.5235,5.8761
78,77.8023,4.353,1.6304,4.6483,5.9579
79,78.7952,4.4611,1.6755,4.7654,6.0316
80,79.7888,4.5619,1.7217,4.876,6.0955
81,80.783,4.6585,1.7661,4.982,6.1522
82,81.777,4.7638,1.8086,5.0955,6.2126
83,82.7708,4.8652,1.851,5.2054,6.2711
84,83.763,4.9744,1.9062,5.3271,6.3423
85,84.7551,5.0836,1.9636,5.4497,6.4129
86,85.7471,5.2016,2.0201,5.5801,6.487
87,86.7397,5.3069,2.0767,5.6988,6.5498
88,87.7319,5.4146,2.136,5.8207,6.6149
89,88.7251,5.5106,2.199,5.9332,6.668
90,89.7186,5.6075,2.268,6.0488,6.7194
91,90.7111,5.7105,2.3289,6.1672,6.7767
92,91.7037,5.8163,2.3851,6.2863,6.8335
93,92.6951,5.9317,2.4428,6.415,6.8993
94,93.6867,6.05,2.5068,6.5488,6.9654
95,94.6791,6.1535,2.5693,6.6683,7.0188
96,95.6718,6.2516,2.6369,6.7849,7.0681
97,96.6648,6.3457,2.7048,6.8981,7.1129
98,97.6574,6.4504,2.7746,7.0218,7.1637
99,98.6498,6.5529,2.8394,7.1416,7.2133
100,99.6424,6.6541,2.9043,7.2603,7.2608
101,100.635,6.758,2.9684,7.3812,7.3096
102,101.626,6.873,3.0356,7.5135,7.3648
103,102.618,6.9812,3.1019,7.6393,7.4164
104,103.609,7.0883,3.1753,7.767,7.4688
105,104.602,7.184,3.2527,7.8861,7.512
106,105.593,7.2899,3.3332,8.0158,7.5607
107,106.586,7.3832,3.4043,8.1303,7.598
108,107.579,7.4815,3.4695,8.2468,7.6365
109,108.572,7.5825,3.5317,8.3647,7.6754
110,109.562,7.7036,3.6043,8.5051,7.7306
111,110.553,7.8167,3.676,8.6379,7.7815
112,111.544,7.9284,3.7471,8.7693,7.8303
113,112.535,8.0336,3.8229,8.8968,7.8747
114,113.527,8.1395,3.9016,9.0263,7.9165
115,114.519,8.2356,3.9797,9.1468,7.9533
116,115.511,8.337,4.0523,9.2697,7.9916
117,116.503,8.4412,4.1288,9.3968,8.0329
118,117.493,8.5573,4.2133,9.5383,8.082
119,118.484,8.6655,4.2931,9.6707,8.1263
120,119.476,8.7634,4.3698,9.7924,8.1609
121,120.467,8.8633,4.4467,9.9162,8.1966
122,121.461,8.9537,4.5257,10.0324,8.2221
123,122.453,9.047,4.6014,10.1499,8.2516
124,123.445,9.1451,4.6819,10.2739,8.2859
125,124.436,9.2483,4.7617,10.4022,8.3231
126,125.428,9.3541,4.8432,10.5336,8.3588
127,126.42,9.4536,4.9208,10.6576,8.3915
128,127.411,9.5548,4.9983,10.7832,8.4249
129,128.403,9.6572,5.0791,10.9114,8.4598
130,129.394,9.765,5.1661,11.0474,8.4968
131,130.386,9.8599,5.2454,11.1683,8.5251
132,131.379,9.9467,5.3199,11.28,8.546
133,132.372,10.0345,5.3935,11.3921,8.5669
134,133.365,10.1312,5.4712,11.5141,8.5915
135,134.357,10.226,5.5487,11.6344,8.6178
136,135.35,10.316,5.6288,11.7517,8.6415
137,136.342,10.4082,5.7079,11.8706,8.666
138,137.334,10.5139,5.7931,12.0042,8.6976
139,138.324,10.6175,5.8768,12.1354,8.7302
140,139.315,10.7179,5.9619,12.2645,8.7609
141,140.306,10.811,6.0564,12.3919,8.7899
142,141.298,10.9018,6.1534,12.5185,8.8147
143,142.29,10.9912,6.2411,12.6395,8.8385
144,143.282,11.0866,6.3227,12.7628,8.8636
145,144.273,11.1869,6.407,12.8917,8.8921
146,145.264,11.2894,6.5,13.0269,8.9215
147,146.256,11.3805,6.5847,13.1482,8.9441
148,147.248,11.4684,6.6704,13.2672,8.9648
149,148.24,11.5522,6.7609,13.3852,8.9847
150,149.231,11.6489,6.8604,13.5189,9.0116
151,150.222,11.7444,6.9558,13.6496,9.0392
152,151.213,11.8363,7.0513,13.7775,9.0646
153,152.204,11.922,7.1497,13.9015,9.0873
154,153.196,12.0043,7.2563,14.027,9.1075
155,154.187,12.087,7.3565,14.1497,9.1286
156,155.178,12.1723,7.4547,14.2736,9.1503
157,156.169,12.2578,7.5554,14.3993,9.1728
158,157.16,12.3493,7.6642,14.5343,9.1979
159,158.151,12.4349,7.7643,14.6598,9.2198
160,159.143,12.516,7.861,14.7799,9.238
161,160.134,12.5959,7.9569,14.8986,9.255
162,161.126,12.6833,8.0582,15.0267,9.2747
163,162.117,12.7675,8.1589,15.1517,9.2953
164,163.108,12.8497,8.2627,15.277,9.3158
165,164.099,12.9274,8.3686,15.3997,9.3344
166,165.091,13.0106,8.4713,15.5254,9.3517
167,166.083,13.0884,8.5643,15.6414,9.3659
168,167.076,13.1632,8.6613,15.7572,9.3798
169,168.067,13.2371,8.7656,15.8763,9.3955
170,169.059,13.3136,8.8735,15.9998,9.4107
171,170.051,13.3867,8.9748,16.1168,9.4248
172,171.044,13.4553,9.0688,16.2262,9.4343
173,172.036,13.5235,9.1701,16.3394,9.4459
174,173.029,13.5988,9.2723,16.4592,9.4584
175,174.021,13.667,9.3701,16.5706,9.4687
176,175.014,13.7314,9.4685,16.6795,9.4775
177,176.007,13.7978,9.572,16.7929,9.4887
178,176.999,13.8736,9.679,16.9162,9.5026
179,177.99,13.9528,9.7798,17.0389,9.5188
180,178.982,14.0309,9.8804,17.1606,9.5342
181,179.974,14.1081,9.976,17.2788,9.5475
182,180.965,14.1944,10.0832,17.4112,9.5658
183,181.956,14.2708,10.1864,17.5334,9.5809
184,182.948,14.3406,10.2923,17.6518,9.5939
185,183.94,14.4092,10.3937,17.7666,9.6048
186,184.932,14.489,10.4978,17.8923,9.6187
187,185.924,14.5686,10.5951,18.014,9.633
188,186.916,14.6432,10.6929,18.1318,9.6451
189,187.909,14.714,10.7909,18.2468,9.6556
190,188.902,14.7891,10.8896,18.3657,9.6654
191,189.894,14.8633,10.9832,18.481,9.6758
192,190.887,14.9376,11.0757,18.5958,9.6858
193,191.879,15.0175,11.1709,18.7167,9.6989
194,192.871,15.1014,11.2731,18.845,9.7131
195,193.862,15.185,11.3706,18.9704,9.7282
196,194.854,15.2688,11.4671,19.0953,9.743
197,195.845,15.3541,11.5643,19.2219,9.7585
198,196.837,15.4452,11.6657,19.3557,9.7748
199,197.828,15.5313,11.7639,19.4836,9.7906
200,198.819,15.6163,11.8652,19.6125,9.8067
201,199.809,15.7029,11.9678,19.7436,9.8238
202,200.8,15.7912,12.0748,19.8787,9.8402
203,201.792,15.8734,12.1746,20.0047,9.8544
204,202.783,15.9569,12.275,20.1321,9.8692
205,203.774,16.0431,12.3745,20.2611,9.8846
206,204.766,16.1335,12.4753,20.3942,9.8993
207,205.757,16.2245,12.5706,20.5245,9.9151
208,206.748,16.3137,12.6649,20.6528,9.9297
209,207.738,16.411,12.7602,20.7881,9.9476
210,208.729,16.5107,12.8614,20.9289,9.9654
211,209.719,16.6104,12.9607,21.0686,9.985
212,210.709,16.7078,13.0592,21.206,10.0033
213,211.699,16.8042,13.1563,21.3418,10.0207
214,212.689,16.91,13.2569,21.487,10.0399
215,213.679,17.0133,13.3517,21.6268,10.0589
216,214.668,17.1218,13.4483,21.7718,10.08
217,215.657,17.2263,13.5453,21.9139,10.0997
218,216.648,17.3326,13.6457,22.0595,10.1183
219,217.637,17.4358,13.7414,22.1998,10.1368
220,218.627,17.5373,13.8434,22.3427,10.1563
221,219.614,17.6442,13.953,22.4946,10.1796
222,220.602,17.7609,14.0649,22.6555,10.2045
223,221.591,17.8688,14.1627,22.8008,10.2245
224,222.581,17.9756,14.2548,22.9417,10.2423
225,223.571,18.0838,14.3466,23.0835,10.2604
226,224.559,18.201,14.4484,23.2386,10.2819
227,225.547,18.3172,14.5493,23.3924,10.3049
228,226.535,18.433,14.6519,23.5468,10.3281
229,227.522,18.551,14.7577,23.705,10.3526
230,228.508,18.6765,14.8697,23.873,10.3789
231,229.496,18.7934,14.9722,24.0283,10.4018
232,230.484,18.9076,15.0752,24.1818,10.4237
233,231.472,19.0172,15.1781,24.3316,10.4438
234,232.459,19.1405,15.2887,24.497,10.4681
235,233.446,19.2598,15.3944,24.6562,10.4919
236,234.434,19.3764,15.4959,24.8107,10.5135
237,235.421,19.499,15.5963,24.9691,10.5366
238,236.409,19.6183,15.6995,25.1267,10.5568
239,237.397,19.7354,15.7989,25.2803,10.5775
240,238.385,19.8442,15.9002,25.4285,10.5957
241,239.373,19.9574,16.0019,25.5804,10.6154
242,240.361,20.0786,16.1115,25.7435,10.6372
243,241.348,20.1933,16.2187,25.9001,10.6584
244,242.335,20.3086,16.3257,26.057,10.6796
245,243.323,20.4223,16.4344,26.2137,10.7005
246,244.309,20.5511,16.5477,26.3851,10.725
247,245.295,20.6748,16.6534,26.5477,10.748
248,246.281,20.8044,16.7583,26.7145,10.7725
249,247.267,20.9336,16.8621,26.8802,10.7963
250,248.252,21.0735,16.971,27.0575,10.8224
251,249.237,21.2075,17.0728,27.2256,10.8468
252,250.222,21.3421,17.1743,27.3942,10.8712
253,251.208,21.4734,17.2791,27.5622,10.8952
254,252.193,21.614,17.3895,27.741,10.921
255,253.178,21.7507,17.49,27.9104,10.9452
256,254.164,21.8816,17.5906,28.0755,10.9675
257,255.149,22.0174,17.6912,28.2443,10.9911
258,256.134,22.161,17.8026,28.4261,11.0173
259,257.117,22.3012,17.9106,28.603,11.0436
260,258.101,22.4408,18.02,28.7804,11.0699
261,259.085,22.5787,18.1288,28.956,11.0953
262,260.07,22.7171,18.2418,29.1347,11.1195
263,261.056,22.8468,18.3489,29.3029,11.1417
264,262.042,22.9742,18.4539,29.468,11.1626
265,263.027,23.1092,18.5561,29.6372,11.1849
266,264.011,23.2586,18.6624,29.8203,11.21
267,264.996,23.3988,18.761,29.9913,11.2327
268,265.98,23.5426,18.8591,30.1649,11.2561
269,266.965,23.6757,18.9634,30.334,11.2776
270,267.95,23.819,19.0699,30.5124,11.3003
271,268.935,23.958,19.1701,30.6835,11.3223
272,269.919,24.1088,19.2638,30.8599,11.3461
273,270.901,24.2623,19.3652,31.0431,11.3721
274,271.884,24.4256,19.468,31.2348,11.399
275,272.866,24.5814,19.5684,31.4192,11.4251
276,273.848,24.7387,19.6715,31.6065,11.4521
277,274.83,24.8959,19.7725,31.7925,11.4785
278,275.811,25.061,19.8792,31.9881,11.5059
279,276.794,25.2167,19.98,32.1727,11.5314
280,277.775,25.3785,20.0799,32.3616,11.5582
281,278.756,25.5393,20.1839,32.5522,11.5855
282,279.737,25.706,20.2938,32.7512,11.6133
283,280.719,25.8609,20.3999,32.9385,11.639
284,281.701,26.014,20.5074,33.1252,11.6643
285,282.683,26.1634,20.6196,33.312,11.6895
286,283.664,26.3329,20.7283,33.5124,11.7171
287,284.645,26.4965,20.8262,33.7015,11.7427
288,285.626,26.6581,20.923,33.8885,11.7673
289,286.608,26.8159,21.0246,34.0753,11.7918
290,287.59,26.9779,21.1413,34.2748,11.8184
291,288.571,27.1315,21.2525,34.4643,11.8434
292,289.552,27.287,21.3623,34.6544,11.8685
293,290.533,27.4427,21.4706,34.8438,11.8931
294,291.514,27.6079,21.5874,35.0459,11.9198
295,292.496,27.7607,21.6992,35.2351,11.9441
296,293.477,27.913,21.8097,35.4231,11.9678
297,294.459,28.0653,21.9241,35.6136,11.9921
298,295.439,28.2251,22.047,35.8152,12.018
299,296.421,28.3747,22.1597,36.0024,12.0409
300,297.403,28.5228,22.2727,36.1887,12.0634
301,298.386,28.6808,22.3864,36.3832,12.0864
302,299.368,28.8271,22.4985,36.5676,12.1079
303,300.351,28.9731,22.6089,36.7505,12.1289
304,301.333,29.1218,22.7165,36.934,12.1499
305,302.315,29.2823,22.8312,37.1311,12.1731
306,303.296,29.4365,22.9414,37.3204,12.1957
307,304.277,29.5968,23.051,37.5143,12.2196
308,305.257,29.7555,23.1616,37.7074,12.2432
309,306.237,29.9258,23.2777,37.9132,12.2686
310,307.219,30.0788,23.3896,38.1026,12.2907
311,308.2,30.2316,23.5007,38.2914,12.3124
312,309.182,30.3802,23.6119,38.477,12.3329
313,310.163,30.5465,23.7263,38.6784,12.3563
314,311.144,30.7049,23.8342,38.8698,12.3784
315,312.124,30.8665,23.9443,39.0649,12.4016
316,313.105,31.0265,24.0569,39.2604,12.4247
317,314.084,31.1944,24.1826,39.4701,12.4501
318,315.063,31.352,24.3053,39.6698,12.4743
319,316.042,31.5115,24.4298,39.8721,12.4991
320,317.021,31.6746,24.5469,40.0728,12.5233
321,318,31.8463,24.6735,40.2861,12.5492
322,318.979,32.0082,24.7905,40.4857,12.5727
323,319.958,32.1649,24.9166,40.6869,12.5966
324,320.937,32.3211,25.0431,40.8878,12.6202
325,321.917,32.4835,25.175,41.097,12.6442
326,322.895,32.6385,25.3037,41.2983,12.6677
327,323.875,32.7928,25.4299,41.4976,12.6904
328,324.855,32.9429,25.557,41.694,12.7121
329,325.835,33.0981,25.6889,41.8976,12.7339
330,326.815,33.2434,25.8217,42.0937,12.7552
331,327.793,33.3924,25.9633,42.2983,12.779
332,328.772,33.5469,26.0934,42.5001,12.8018
333,329.751,33.71,26.2257,42.71,12.8249
334,330.731,33.8637,26.3477,42.9063,12.8457
335,331.711,34.0168,26.4709,43.1028,12.8665
336,332.691,34.1776,26.5906,43.3032,12.8884
337,333.669,34.3503,26.7211,43.5196,12.9129
338,334.646,34.5168,26.8428,43.7258,12.9362
339,335.623,34.6871,26.9666,43.9363,12.9606
340,336.6,34.8562,27.0955,44.1489,12.9855
341,337.576,35.033,27.2366,44.375,13.0123
342,338.552,35.2007,27.3693,44.5889,13.0372
343,339.528,35.3715,27.503,44.8058,13.063
344,340.504,35.538,27.6342,45.0178,13.0871
345,341.482,35.7101,27.7698,45.2369,13.1112
346,342.46,35.8708,27.8962,45.4413,13.1329
347,343.439,36.0235,28.0273,45.6423,13.1535
348,344.418,36.1789,28.1574,45.8449,13.1744
349,345.396,36.3452,28.2918,46.0587,13.1964
350,346.373,36.516,28.4192,46.2717,13.2201
351,347.349,36.6869,28.549,46.4863,13.244
352,348.325,36.8536,28.6804,46.6985,13.2672
353,349.303,37.0201,28.8198,46.9156,13.2896
354,350.281,37.1807,28.9508,47.1228,13.3111
355,351.258,37.3482,29.0794,47.3339,13.3336
356,352.234,37.5183,29.2076,47.5469,13.3564
357,353.21,37.6957,29.3461,47.772,13.3806
358,354.187,37.8602,29.4815,47.9849,13.4032
359,355.163,38.028,29.6168,48.2004,13.4264
360,356.139,38.1924,29.7506,48.4123,13.4484
361,357.115,38.3703,29.8928,48.6401,13.4728
362,358.091,38.5311,30.0314,48.8521,13.4946
363,359.068,38.6933,30.1705,49.0656,13.5168
364,360.045,38.8519,30.3082,49.2753,13.5377
365,361.022,39.0193,30.4527,49.4962,13.5597
366,361.999,39.1815,30.5877,49.7071,13.5808
367,362.976,39.3424,30.7193,49.9149,13.6009
368,363.951,39.5146,30.8551,50.1342,13.624
369,364.925,39.693,31.0084,50.3693,13.6493
370,365.898,39.8681,31.1581,50.5994,13.6751
371,366.871,40.0399,31.3071,50.8265,13.6999
372,367.844,40.211,31.4537,51.0515,13.7241
373,368.818,40.3917,31.6035,51.2862,13.7488
374,369.793,40.563,31.7439,51.5076,13.7717
375,370.768,40.7343,31.8795,51.726,13.7937
376,371.744,40.9061,32.0108,51.9422,13.815
377,372.72,41.0858,32.1478,52.1682,13.8369
378,373.694,41.2602,32.2833,52.3891,13.8592
379,374.666,41.4417,32.4278,52.621,13.8843
380,375.638,41.617,32.5808,52.8534,13.9094
381,376.609,41.8043,32.7423,53.1004,13.9363
382,377.582,41.9799,32.8911,53.3304,13.9605
383,378.556,42.1487,33.0388,53.5544,13.983
384,379.53,42.324,33.1773,53.7778,14.0052
385,380.506,42.4929,33.325,54.0019,14.0256
386,381.482,42.6528,33.4686,54.2163,14.0453
387,382.458,42.8162,33.6076,54.4306,14.0649
388,383.434,42.985,33.7444,54.6479,14.0851
389,384.407,43.1708,33.8921,54.8853,14.1085
390,385.38,43.3533,34.0314,55.1148,14.1316
391,386.351,43.5393,34.1728,55.3484,14.1557
392,387.324,43.7195,34.3156,55.5784,14.1787
393,388.296,43.9067,34.47,55.821,14.203
394,389.267,44.0871,34.6245,56.0583,14.2276
395,390.237,44.2662,34.7842,56.2977,14.2527
396,391.206,44.4505,34.9398,56.5388,14.2781
397,392.176,44.6479,35.0996,56.7927,14.3046
398,393.146,44.8332,35.2492,57.0309,14.329
399,394.117,45.0166,35.4008,57.2687,14.3532
400,395.09,45.1914,35.5482,57.4972,14.3749
401,396.064,45.3753,35.6948,57.7325,14.3963
402,397.038,45.5505,35.8346,57.9566,14.4167
403,398.012,45.7187,35.9764,58.1765,14.436
404,398.986,45.8942,36.1191,58.4026,14.4567
405,399.959,46.0805,36.2705,58.6426,14.4788
406,400.93,46.2647,36.4148,58.8767,14.5013
407,401.901,46.4448,36.5658,59.1116,14.5238
408,402.874,46.6178,36.7172,59.3411,14.545
409,403.847,46.7983,36.8765,59.5815,14.5668
410,404.819,46.9722,37.0286,59.8122,14.588
411,405.79,47.1531,37.1815,60.049,14.6106
412,406.759,47.3417,37.3312,60.2898,14.634
413,407.729,47.5405,37.4852,60.5412,14.6581
414,408.7,47.7303,37.6292,60.7794,14.6807
415,409.67,47.9135,37.7802,61.0168,14.703
416,410.641,48.1008,37.9278,61.2552,14.7254
417,411.613,48.2865,38.0848,61.4983,14.747
418,412.588,48.4545,38.2271,61.7183,14.7648
419,413.561,48.6285,38.3702,61.9435,14.7838
420,414.534,48.8071,38.5147,62.1733,14.8038
421,415.505,48.9951,38.6753,62.4203,14.8259
422,416.476,49.1704,38.831,62.6544,14.8467
423,417.449,49.3397,38.9857,62.8831,14.8661
424,418.422,49.5106,39.1387,63.1121,14.8855
425,419.394,49.6939,39.2987,63.3551,14.9063
426,420.367,49.8623,39.4492,63.5806,14.9247
427,421.34,50.0335,39.6021,63.8096,14.9438
428,422.314,50.2033,39.7438,64.0308,14.9611
429,423.289,50.3825,39.8933,64.2641,14.9792
430,424.262,50.559,40.0335,64.4895,14.9972
431,425.236,50.7237,40.1838,64.7119,15.0145
432,426.21,50.892,40.3321,64.9359,15.0321
433,427.183,51.0754,40.4864,65.1755,15.0513
434,428.154,51.2566,40.638,65.4116,15.0715
435,429.124,51.4366,40.7954,65.6505,15.0922
436,430.096,51.6055,40.9552,65.8822,15.1112
437,431.069,51.7826,41.1168,66.1213,15.13
438,432.043,51.9507,41.2652,66.3453,15.147
439,433.015,52.1305,41.409,66.5755,15.1654
440,433.988,52.3072,41.5541,66.8041,15.1833
441,434.962,52.4875,41.7053,67.0393,15.2009
442,435.936,52.6539,41.8515,67.2605,15.217
443,436.911,52.8205,41.999,67.4827,15.2333
444,437.883,52.9975,42.1497,67.7151,15.2517
445,438.854,53.1876,42.3061,67.9612,15.2714
446,439.823,53.3769,42.4576,68.2037,15.292
447,440.792,53.5644,42.6158,68.4489,15.3131
448,441.76,53.7491,42.7786,68.6948,15.3343
449,442.729,53.9445,42.9458,68.9518,15.356
450,443.7,54.1279,43.0966,69.1892,15.3751
451,444.671,54.3133,43.2445,69.4264,15.394
452,445.642,54.4979,43.3882,69.6603,15.4122
453,446.612,54.6976,43.544,69.9136,15.4327
454,447.581,54.8892,43.6927,70.1561,15.4526
455,448.55,55.0767,43.8478,70.3994,15.4725
456,449.518,55.2654,44.007,70.6461,15.4932
457,450.487,55.4577,44.1771,70.9026,15.5141
458,451.456,55.6434,44.3389,71.1486,15.5343
459,452.426,55.8238,44.4953,71.3872,15.5529
460,453.397,56.0035,44.648,71.6229,15.5708
461,454.367,56.2003,44.8073,71.876,15.5906
462,455.338,56.3825,44.9566,72.1115,15.6083
463,456.308,56.5651,45.1107,72.3504,15.6266
464,457.28,56.743,45.2623,72.5841,15.6437
465,458.25,56.9342,45.4239,72.8343,15.6626
466,459.22,57.12,45.5785,73.0759,15.6813
467,460.189,57.3055,45.7333,73.3175,15.6998
468,461.16,57.4896,45.8818,73.554,15.7173
469,462.132,57.6769,46.0391,73.7985,15.7346
470,463.104,57.8546,46.1876,74.0301,15.7508
471,464.074,58.0318,46.3471,74.268,15.7683
472,465.045,58.2085,46.504,74.5041,15.7854
473,466.017,58.3928,46.6681,74.7505,15.8028
474,466.989,58.5661,46.8215,74.9816,15.8186
475,467.96,58.7424,46.9746,75.2149,15.8349
476,468.933,58.9159,47.1272,75.4457,15.8506
477,469.905,59.0981,47.2862,75.6873,15.8667
478,470.878,59.271,47.4382,75.9173,15.882
479,471.85,59.4412,47.5914,76.1459,15.897
480,472.824,59.6068,47.7462,76.3719,15.9114
481,473.797,59.7797,47.9087,76.6085,15.9262
482,474.771,59.9449,48.0615,76.8329,15.9402
483,475.744,60.1127,48.2142,77.0594,15.9545
484,476.717,60.2822,48.365,77.2859,15.9688
485,477.691,60.4596,48.5224,77.5228,15.9834
486,478.665,60.6225,48.6719,77.7434,15.9963
487,479.641,60.7821,48.82,77.9606,16.0085
488,480.617,60.9383,48.9665,78.1741,16.0199
489,481.593,61.1022,49.1243,78.4007,16.0322
490,482.568,61.2663,49.2664,78.6177,16.0442
491,483.543,61.4285,49.4155,78.8375,16.0567
492,484.517,61.5903,49.5704,79.0607,16.0699
493,485.49,61.7678,49.7327,79.3008,16.0847
494,486.463,61.9358,49.8826,79.5256,16.0981
495,487.437,62.1001,50.0376,79.7508,16.1115
496,488.41,62.2632,50.1913,79.9742,16.1244
497,489.385,62.4369,50.3474,80.2074,16.1377
498,490.36,62.5989,50.4953,80.4264,16.1496
499,491.337,62.7477,50.6454,80.6364,16.1598
500,492.314,62.8926,50.7933,80.8421,16.169
501,493.293,63.0488,50.9405,81.0561,16.1782
502,494.269,63.2089,51.083,81.2701,16.189
503,495.246,63.3619,51.2278,81.4801,16.199
504,496.223,63.5115,51.375,81.6891,16.2088
505,497.202,63.6587,51.527,81.8991,16.217
506,498.182,63.7968,51.6677,82.095,16.2241
507,499.162,63.927,51.8145,82.2885,16.2307
508,500.14,64.0613,51.9673,82.4891,16.2386
509,501.118,64.2094,52.1255,82.7038,16.2477
510,502.096,64.3516,52.2762,82.9092,16.2565
511,503.075,64.4919,52.4195,83.1084,16.2641
512,504.054,64.6392,52.5583,83.3103,16.2722
513,505.031,64.7981,52.7073,83.5276,16.2816
514,506.009,64.9534,52.8483,83.737,16.291
515,506.986,65.1041,52.9936,83.9456,16.3003
516,507.963,65.2539,53.1402,84.1543,16.3096
517,508.94,65.4161,53.2905,84.375,16.3195
518,509.919,65.5672,53.4243,84.5767,16.3273
519,510.898,65.7208,53.5563,84.7791,16.3353
520,511.875,65.8792,53.6933,84.9885,16.3446
521,512.85,66.0483,53.8469,85.2166,16.3557
522,513.825,66.2118,53.9955,85.4372,16.3671
523,514.8,66.3751,54.1427,85.6568,16.3782
524,515.775,66.5399,54.2864,85.8753,16.389
525,516.749,66.7173,54.438,86.1086,16.401
526,517.724,66.8884,54.5803,86.3311,16.4126
527,518.698,67.0574,54.7225,86.552,16.4237
528,519.673,67.2243,54.8647,86.7712,16.4346
529,520.648,67.3996,55.0172,87.0034,16.4462
530,521.622,67.5707,55.1614,87.2271,16.4578
531,522.596,67.7425,55.3064,87.452,16.4695
532,523.569,67.9149,55.4517,87.6774,16.4813
533,524.543,68.0976,55.6042,87.9154,16.4939
534,525.516,68.2724,55.7463,88.1406,16.5055
535,526.49,68.4486,55.8877,88.3665,16.5173
536,527.463,68.6224,56.0324,88.5927,16.5291
537,528.437,68.8009,56.1845,88.8271,16.5408
538,529.411,68.9692,56.3322,89.0509,16.552
539,530.385,69.136,56.4793,89.2732,16.563
