Depth,True Vertical Depth,Borehole Northing,Borehole Easting,Total Deviation,Total Deviation
207.0,206.3,12.8,7.6,14.9,7.2
208.0,207.3,12.9,7.7,15.0,7.2
209.0,208.2,12.9,7.8,15.1,7.2
210.0,209.2,13.0,7.9,15.2,7.2
211.0,210.2,13.1,8.0,15.3,7.3
212.0,211.2,13.1,8.1,15.4,7.3
213.0,212.2,13.2,8.2,15.6,7.3
214.0,213.2,13.3,8.3,15.7,7.3
215.0,214.2,13.4,8.4,15.8,7.3
216.0,215.2,13.5,8.5,15.9,7.4
217.0,216.2,13.6,8.6,16.0,7.4
218.0,217.2,13.6,8.7,16.2,7.4
219.0,218.2,13.7,8.8,16.3,7.4
220.0,219.2,13.8,8.9,16.4,7.5
221.0,220.2,13.9,8.9,16.5,7.5
222.0,221.1,14.0,9.0,16.6,7.5
223.0,222.1,14.0,9.1,16.8,7.5
224.0,223.1,14.1,9.2,16.9,7.5
225.0,224.1,14.2,9.3,17.0,7.6
226.0,225.1,14.3,9.5,17.2,7.6
227.0,226.1,14.4,9.5,17.3,7.6
228.0,227.1,14.5,9.6,17.4,7.6
229.0,228.1,14.6,9.7,17.6,7.7
230.0,229.1,14.7,9.8,17.7,7.7
231.0,230.1,14.8,9.9,17.8,7.7
232.0,231.1,14.9,10.0,18.0,7.7
233.0,232.0,15.0,10.1,18.1,7.8
234.0,233.0,15.1,10.2,18.2,7.8
235.0,234.0,15.2,10.3,18.4,7.8
236.0,235.0,15.3,10.4,18.5,7.8
237.0,236.0,15.3,10.5,18.6,7.8
238.0,237.0,15.4,10.6,18.7,7.9
239.0,238.0,15.5,10.7,18.8,7.9
240.0,239.0,15.6,10.8,19.0,7.9
241.0,240.0,15.7,10.9,19.1,7.9
242.0,241.0,15.8,11.0,19.2,7.9
243.0,242.0,15.8,11.1,19.3,8.0
244.0,243.0,15.9,11.2,19.5,8.0
245.0,243.9,16.0,11.3,19.6,8.0
246.0,244.9,16.1,11.4,19.7,8.0
247.0,245.9,16.2,11.5,19.8,8.0
248.0,246.9,16.3,11.5,19.9,8.0
249.0,247.9,16.3,11.6,20.1,8.1
250.0,248.9,16.4,11.7,20.2,8.1
251.0,249.9,16.5,11.8,20.3,8.1
252.0,250.9,16.6,11.9,20.5,8.1
253.0,251.9,16.7,12.0,20.6,8.1
254.0,252.9,16.8,12.1,20.7,8.2
255.0,253.9,16.9,12.2,20.9,8.2
256.0,254.9,17.0,12.3,21.0,8.2
257.0,255.8,17.1,12.4,21.1,8.2
258.0,256.8,17.2,12.5,21.2,8.2
259.0,257.8,17.3,12.6,21.4,8.2
260.0,258.8,17.3,12.7,21.5,8.3
261.0,259.8,17.4,12.8,21.6,8.3
262.0,260.8,17.5,12.9,21.7,8.3
263.0,261.8,17.6,13.0,21.9,8.3
264.0,262.8,17.7,13.0,22.0,8.3
265.0,263.8,17.8,13.1,22.1,8.4
266.0,264.8,17.9,13.2,22.3,8.4
267.0,265.8,18.0,13.3,22.4,8.4
268.0,266.7,18.1,13.4,22.5,8.4
269.0,267.7,18.2,13.5,22.7,8.4
270.0,268.7,18.3,13.6,22.8,8.4
271.0,269.7,18.4,13.7,22.9,8.5
272.0,270.7,18.5,13.8,23.1,8.5
273.0,271.7,18.6,13.9,23.2,8.5
274.0,272.7,18.7,14.0,23.3,8.5
275.0,273.7,18.8,14.1,23.5,8.5
276.0,274.7,18.9,14.1,23.6,8.6
277.0,275.7,19.0,14.2,23.7,8.6
278.0,276.7,19.1,14.3,23.9,8.6
279.0,277.6,19.2,14.4,24.0,8.6
280.0,278.6,19.3,14.5,24.2,8.6
281.0,279.6,19.4,14.6,24.3,8.6
282.0,280.6,19.5,14.7,24.4,8.7
283.0,281.6,19.6,14.8,24.6,8.7
284.0,282.6,19.7,14.9,24.7,8.7
285.0,283.6,19.8,15.0,24.9,8.7
286.0,284.6,20.0,15.1,25.0,8.7
287.0,285.6,20.1,15.2,25.1,8.8
288.0,286.6,20.2,15.3,25.3,8.8
289.0,287.5,20.3,15.4,25.4,8.8
290.0,288.5,20.4,15.5,25.6,8.8
291.0,289.5,20.5,15.6,25.7,8.8
292.0,290.5,20.6,15.7,25.8,8.9
293.0,291.5,20.7,15.8,26.0,8.9
294.0,292.5,20.8,15.9,26.1,8.9
295.0,293.5,20.9,15.9,26.3,8.9
296.0,294.5,21.0,16.0,26.4,8.9
297.0,295.5,21.1,16.2,26.5,8.9
298.0,296.5,21.2,16.3,26.7,9.0
299.0,297.4,21.3,16.4,26.8,9.0
300.0,298.4,21.4,16.5,27.0,9.0
301.0,299.4,21.5,16.6,27.1,9.0
302.0,300.4,21.6,16.7,27.3,9.0
303.0,301.4,21.7,16.8,27.4,9.0
304.0,302.4,21.8,16.9,27.5,9.1
305.0,303.4,21.9,17.0,27.7,9.1
306.0,304.4,22.0,17.1,27.8,9.1
307.0,305.4,22.1,17.2,28.0,9.1
308.0,306.4,22.2,17.3,28.1,9.1
309.0,307.3,22.3,17.4,28.2,9.1
310.0,308.3,22.4,17.5,28.4,9.2
311.0,309.3,22.5,17.6,28.5,9.2
312.0,310.3,22.6,17.7,28.7,9.2
313.0,311.3,22.7,17.8,28.8,9.2
314.0,312.3,22.8,17.9,29.0,9.2
315.0,313.3,22.9,18.0,29.1,9.2
316.0,314.3,23.0,18.1,29.2,9.3
317.0,315.3,23.1,18.2,29.4,9.3
318.0,316.2,23.2,18.3,29.5,9.3
319.0,317.2,23.3,18.5,29.7,9.3
320.0,318.2,23.4,18.6,29.8,9.3
321.0,319.2,23.5,18.7,30.0,9.3
322.0,320.2,23.6,18.8,30.1,9.4
323.0,321.2,23.7,18.9,30.3,9.4
324.0,322.2,23.8,19.0,30.4,9.4
325.0,323.2,23.9,19.1,30.6,9.4
326.0,324.2,24.0,19.2,30.7,9.4
327.0,325.1,24.1,19.3,30.9,9.4
328.0,326.1,24.2,19.5,31.0,9.5
329.0,327.1,24.3,19.6,31.2,9.5
330.0,328.1,24.4,19.7,31.3,9.5
331.0,329.1,24.5,19.8,31.5,9.5
332.0,330.1,24.6,19.9,31.6,9.5
333.0,331.1,24.7,20.0,31.8,9.5
334.0,332.1,24.8,20.1,31.9,9.6
335.0,333.0,24.9,20.2,32.1,9.6
336.0,334.0,25.0,20.4,32.2,9.6
337.0,335.0,25.1,20.5,32.4,9.6
338.0,336.0,25.2,20.6,32.6,9.6
339.0,337.0,25.3,20.7,32.7,9.7
340.0,338.0,25.4,20.8,32.9,9.7
341.0,339.0,25.6,21.0,33.1,9.7
342.0,340.0,25.7,21.1,33.2,9.7
343.0,340.9,25.8,21.2,33.4,9.7
344.0,341.9,25.9,21.3,33.5,9.8
345.0,342.9,26.0,21.5,33.7,9.8
346.0,343.9,26.1,21.6,33.9,9.8
347.0,344.9,26.3,21.7,34.1,9.8
348.0,345.9,26.4,21.8,34.2,9.8
349.0,346.8,26.5,22.0,34.4,9.9
350.0,347.8,26.6,22.1,34.6,9.9
351.0,348.8,26.8,22.2,34.8,9.9
352.0,349.8,26.9,22.3,34.9,9.9
353.0,350.8,27.0,22.4,35.1,10.0
354.0,351.8,27.1,22.6,35.3,10.0
355.0,352.8,27.3,22.7,35.5,10.0
356.0,353.7,27.4,22.8,35.7,10.0
357.0,354.7,27.5,23.0,35.9,10.0
358.0,355.7,27.7,23.1,36.0,10.1
359.0,356.7,27.8,23.2,36.2,10.1
360.0,357.7,27.9,23.3,36.4,10.1
361.0,358.7,28.1,23.5,36.6,10.1
362.0,359.6,28.2,23.6,36.8,10.2
363.0,360.6,28.3,23.7,36.9,10.2
364.0,361.6,28.4,23.9,37.1,10.2
365.0,362.6,28.6,24.0,37.3,10.2
366.0,363.6,28.7,24.2,37.5,10.2
367.0,364.5,28.8,24.3,37.7,10.3
368.0,365.5,29.0,24.4,37.9,10.3
369.0,366.5,29.1,24.6,38.1,10.3
370.0,367.5,29.2,24.7,38.3,10.3
371.0,368.5,29.3,24.8,38.4,10.4
372.0,369.5,29.5,25.0,38.6,10.4
373.0,370.4,29.6,25.1,38.8,10.4
374.0,371.4,29.7,25.2,39.0,10.4
375.0,372.4,29.9,25.4,39.2,10.5
376.0,373.4,30.0,25.5,39.4,10.5
377.0,374.4,30.2,25.7,39.6,10.5
378.0,375.3,30.3,25.8,39.8,10.5
379.0,376.3,30.4,25.9,40.0,10.6
380.0,377.3,30.6,26.1,40.2,10.6
381.0,378.3,30.7,26.2,40.4,10.6
382.0,379.3,30.9,26.4,40.6,10.6
383.0,380.2,31.0,26.5,40.8,10.7
384.0,381.2,31.1,26.7,41.0,10.7
385.0,382.2,31.3,26.8,41.2,10.7
386.0,383.2,31.4,27.0,41.4,10.7
387.0,384.2,31.6,27.1,41.6,10.8
388.0,385.1,31.7,27.2,41.8,10.8
389.0,386.1,31.9,27.4,42.0,10.8
390.0,387.1,32.0,27.5,42.2,10.8
391.0,388.1,32.1,27.7,42.4,10.9
392.0,389.0,32.3,27.8,42.6,10.9
393.0,390.0,32.4,28.0,42.8,10.9
394.0,391.0,32.6,28.1,43.0,10.9
395.0,392.0,32.7,28.3,43.2,10.9
396.0,393.0,32.9,28.4,43.4,11.0
397.0,393.9,33.0,28.6,43.6,11.0
398.0,394.9,33.1,28.7,43.8,11.0
399.0,395.9,33.2,28.9,44.0,11.0
400.0,396.9,33.4,29.0,44.2,11.1
401.0,397.9,33.5,29.2,44.4,11.1
402.0,398.8,33.6,29.3,44.6,11.1
403.0,399.8,33.7,29.5,44.8,11.1
404.0,400.8,33.9,29.6,45.0,11.1
405.0,401.8,34.0,29.8,45.2,11.2
406.0,402.8,34.1,29.9,45.4,11.2
407.0,403.7,34.3,30.1,45.6,11.2
408.0,404.7,34.4,30.2,45.8,11.2
409.0,405.7,34.5,30.4,46.0,11.2
410.0,406.7,34.6,30.5,46.2,11.3
411.0,407.7,34.8,30.7,46.4,11.3
412.0,408.6,34.9,30.8,46.6,11.3
413.0,409.6,35.0,31.0,46.8,11.3
414.0,410.6,35.2,31.2,47.0,11.4
415.0,411.6,35.3,31.3,47.2,11.4
416.0,412.6,35.4,31.5,47.4,11.4
417.0,413.5,35.6,31.6,47.6,11.4
418.0,414.5,35.7,31.8,47.8,11.4
419.0,415.5,35.8,31.9,48.0,11.4
420.0,416.5,35.9,32.1,48.2,11.5
421.0,417.5,36.0,32.2,48.4,11.5
422.0,418.4,36.2,32.4,48.5,11.5
423.0,419.4,36.3,32.6,48.7,11.5
424.0,420.4,36.4,32.7,48.9,11.5
425.0,421.4,36.5,32.9,49.1,11.6
426.0,422.4,36.6,33.0,49.3,11.6
427.0,423.3,36.8,33.2,49.5,11.6
428.0,424.3,36.9,33.3,49.7,11.6
429.0,425.3,37.0,33.5,49.9,11.6
430.0,426.3,37.1,33.7,50.1,11.7
431.0,427.3,37.2,33.8,50.3,11.7
432.0,428.2,37.4,34.0,50.5,11.7
433.0,429.2,37.5,34.2,50.7,11.7
434.0,430.2,37.6,34.3,50.9,11.7
435.0,431.2,37.7,34.5,51.1,11.8
436.0,432.2,37.8,34.7,51.3,11.8
437.0,433.1,38.0,34.8,51.5,11.8
438.0,434.1,38.1,35.0,51.7,11.8
439.0,435.1,38.2,35.1,51.9,11.8
440.0,436.1,38.3,35.3,52.1,11.8
441.0,437.1,38.5,35.5,52.3,11.9
442.0,438.0,38.6,35.6,52.5,11.9
443.0,439.0,38.7,35.8,52.7,11.9
444.0,440.0,38.8,35.9,52.9,11.9
445.0,441.0,39.0,36.1,53.1,11.9
446.0,442.0,39.1,36.2,53.3,12.0
447.0,442.9,39.2,36.4,53.5,12.0
448.0,443.9,39.3,36.5,53.7,12.0
449.0,444.9,39.4,36.7,53.9,12.0
450.0,445.9,39.6,36.9,54.1,12.0
451.0,446.9,39.7,37.0,54.3,12.0
452.0,447.8,39.8,37.2,54.5,12.1
453.0,448.8,40.0,37.3,54.7,12.1
454.0,449.8,40.1,37.5,54.9,12.1
455.0,450.8,40.2,37.6,55.1,12.1
456.0,451.8,40.3,37.8,55.3,12.1
457.0,452.7,40.4,37.9,55.5,12.1
458.0,453.7,40.6,38.1,55.7,12.2
459.0,454.7,40.7,38.3,55.8,12.2
460.0,455.7,40.8,38.4,56.0,12.2
461.0,456.7,40.9,38.6,56.3,12.2
462.0,457.6,41.1,38.7,56.5,12.2
463.0,458.6,41.2,38.9,56.6,12.2
464.0,459.6,41.3,39.0,56.8,12.2
465.0,460.6,41.4,39.2,57.0,12.3
466.0,461.6,41.6,39.3,57.2,12.3
467.0,462.5,41.7,39.5,57.4,12.3
468.0,463.5,41.8,39.6,57.6,12.3
469.0,464.5,41.9,39.8,57.8,12.3
470.0,465.5,42.1,40.0,58.0,12.3
471.0,466.5,42.2,40.1,58.2,12.4
472.0,467.4,42.3,40.3,58.4,12.4
473.0,468.4,42.5,40.4,58.6,12.4
474.0,469.4,42.6,40.6,58.8,12.4
475.0,470.4,42.7,40.8,59.0,12.4
476.0,471.3,42.8,40.9,59.2,12.4
477.0,472.3,42.9,41.1,59.4,12.5
478.0,473.3,43.1,41.2,59.6,12.5
479.0,474.3,43.2,41.4,59.8,12.5
480.0,475.3,43.3,41.6,60.0,12.5
481.0,476.2,43.5,41.7,60.3,12.5
482.0,477.2,43.6,41.9,60.4,12.5
483.0,478.2,43.7,42.0,60.6,12.6
484.0,479.2,43.8,42.2,60.8,12.6
485.0,480.2,43.9,42.4,61.0,12.6
486.0,481.1,44.1,42.5,61.2,12.6
487.0,482.1,44.2,42.7,61.4,12.6
488.0,483.1,44.3,42.8,61.6,12.6
489.0,484.1,44.4,43.0,61.8,12.6
490.0,485.1,44.6,43.1,62.0,12.7
491.0,486.0,44.7,43.3,62.2,12.7
492.0,487.0,44.8,43.4,62.4,12.7
493.0,488.0,44.9,43.6,62.6,12.7
494.0,489.0,45.1,43.8,62.8,12.7
495.0,490.0,45.2,43.9,63.0,12.7
496.0,490.9,45.3,44.1,63.2,12.7
497.0,491.9,45.5,44.3,63.4,12.8
498.0,492.9,45.6,44.4,63.6,12.8
499.0,493.9,45.7,44.6,63.8,12.8
500.0,494.9,45.8,44.7,64.0,12.8
501.0,495.8,46.0,44.9,64.2,12.8
502.0,496.8,46.1,45.0,64.4,12.8
503.0,497.8,46.2,45.2,64.6,12.9
504.0,498.8,46.4,45.4,64.8,12.9
505.0,499.7,46.5,45.5,65.1,12.9
506.0,500.7,46.6,45.7,65.3,12.9
507.0,501.7,46.7,45.8,65.5,12.9
508.0,502.7,46.9,46.0,65.7,12.9
509.0,503.7,47.0,46.2,65.9,12.9
510.0,504.6,47.1,46.3,66.1,13.0
511.0,505.6,47.2,46.5,66.3,13.0
512.0,506.6,47.4,46.6,66.5,13.0
513.0,507.6,47.5,46.8,66.7,13.0
514.0,508.6,47.6,46.9,66.9,13.0
515.0,509.5,47.7,47.1,67.0,13.0
516.0,510.5,47.8,47.2,67.2,13.0
517.0,511.5,48.0,47.4,67.4,13.0
518.0,512.5,48.1,47.6,67.6,13.1
519.0,513.5,48.2,47.7,67.8,13.1
520.0,514.4,48.4,47.9,68.0,13.1
521.0,515.4,48.5,48.0,68.3,13.1
522.0,516.4,48.6,48.2,68.5,13.1
523.0,517.4,48.8,48.4,68.7,13.1
524.0,518.4,48.9,48.5,68.9,13.1
525.0,519.3,49.0,48.7,69.1,13.2
526.0,520.3,49.2,48.8,69.3,13.2
527.0,521.3,49.3,49.0,69.5,13.2
528.0,522.3,49.4,49.1,69.7,13.2
529.0,523.2,49.5,49.3,69.9,13.2
530.0,524.2,49.7,49.5,70.1,13.2
531.0,525.2,49.8,49.6,70.3,13.2
532.0,526.2,49.9,49.8,70.5,13.3
533.0,527.2,50.0,49.9,70.7,13.3
534.0,528.1,50.2,50.1,70.9,13.3
535.0,529.1,50.3,50.3,71.1,13.3
536.0,530.1,50.4,50.4,71.3,13.3
537.0,531.1,50.5,50.6,71.5,13.3
538.0,532.1,50.7,50.7,71.7,13.3
539.0,533.0,50.8,50.9,71.9,13.3
540.0,534.0,50.9,51.1,72.1,13.4
541.0,535.0,51.0,51.2,72.3,13.4
542.0,536.0,51.2,51.4,72.5,13.4
543.0,536.9,51.3,51.6,72.7,13.4
544.0,537.9,51.4,51.7,72.9,13.4
545.0,538.9,51.6,51.9,73.2,13.4
546.0,539.9,51.7,52.1,73.4,13.4
547.0,540.9,51.8,52.2,73.6,13.5
548.0,541.8,52.0,52.4,73.8,13.5
549.0,542.8,52.1,52.5,74.0,13.5
550.0,543.8,52.2,52.7,74.2,13.5
551.0,544.8,52.3,52.9,74.4,13.5
552.0,545.8,52.4,53.0,74.6,13.5
553.0,546.7,52.6,53.2,74.8,13.5
554.0,547.7,52.7,53.4,75.0,13.5
555.0,548.7,52.8,53.5,75.2,13.5
556.0,549.7,52.9,53.7,75.4,13.6
557.0,550.7,53.1,53.8,75.6,13.6
558.0,551.6,53.2,54.0,75.8,13.6
559.0,552.6,53.3,54.1,76.0,13.6
560.0,553.6,53.4,54.3,76.2,13.6
561.0,554.6,53.6,54.5,76.4,13.6
562.0,555.5,53.7,54.6,76.6,13.6
563.0,556.5,53.9,54.8,76.8,13.6
564.0,557.5,54.0,55.0,77.0,13.7
565.0,558.5,54.1,55.2,77.3,13.7
566.0,559.5,54.2,55.3,77.5,13.7
567.0,560.4,54.4,55.5,77.7,13.7
568.0,561.4,54.5,55.6,77.9,13.7
569.0,562.4,54.6,55.8,78.1,13.7
570.0,563.4,54.8,56.0,78.3,13.7
571.0,564.3,54.9,56.1,78.5,13.7
572.0,565.3,55.0,56.3,78.7,13.8
573.0,566.3,55.2,56.4,78.9,13.8
574.0,567.3,55.3,56.6,79.1,13.8
575.0,568.2,55.5,56.8,79.4,13.8
576.0,569.2,55.6,56.9,79.6,13.8
577.0,570.2,55.7,57.1,79.8,13.8
578.0,571.2,55.8,57.3,80.0,13.8
